locus_tag	ftype	length_bp	gene	EC_number	COG	product
ADRDL_1929_03606	gene	1596	ahpF			
ADRDL_1929_03607	CDS	564	ahpC	1.11.1.15	COG0450	Alkyl hydroperoxide reductase C
ADRDL_1929_03607	gene	564	ahpC			
ADRDL_1929_03608	CDS	747	dsbG		COG1651	Thiol:disulfide interchange protein DsbG
ADRDL_1929_03608	gene	747	dsbG			
ADRDL_1929_03609	CDS	903	ybdO_2			putative HTH-type transcriptional regulator YbdO
ADRDL_1929_03609	gene	903	ybdO_2			
ADRDL_1929_03610	CDS	1221				hypothetical protein
ADRDL_1929_03610	gene	1221				
ADRDL_1929_03611	CDS	630	ybdM		COG1475	putative protein YbdM
ADRDL_1929_03611	gene	630	ybdM			
ADRDL_1929_03612	CDS	1161	ybdL	2.6.1.88	COG0436	Methionine aminotransferase
ADRDL_1929_03612	gene	1161	ybdL			
ADRDL_1929_03613	CDS	1089	hcxA	1.1.1.-	COG0371	Hydroxycarboxylate dehydrogenase A
ADRDL_1929_03613	gene	1089	hcxA			
ADRDL_1929_03614	CDS	198				hypothetical protein
ADRDL_1929_03614	gene	198				
ADRDL_1929_03615	CDS	2106	cstA		COG1966	Peptide transporter CstA
ADRDL_1929_03615	gene	2106	cstA			
ADRDL_1929_03616	CDS	414	entH	3.1.2.-	COG2050	Proofreading thioesterase EntH
ADRDL_1929_03616	gene	414	entH			
ADRDL_1929_03617	CDS	747	entA	1.3.1.28	COG1028	2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase
ADRDL_1929_03617	gene	747	entA			
ADRDL_1929_03618	CDS	858	entB	6.3.2.14	COG1535	Enterobactin synthase component B
ADRDL_1929_03618	gene	858	entB			
ADRDL_1929_03619	CDS	1611	entE	6.3.2.14	COG1021	Enterobactin synthase component E
ADRDL_1929_03619	gene	1611	entE			
ADRDL_1929_03620	CDS	1176	entC	5.4.4.2	COG1169	Isochorismate synthase EntC
ADRDL_1929_03620	gene	1176	entC			
ADRDL_1929_03621	CDS	957	fepB		COG4592	Ferrienterobactin-binding periplasmic protein
ADRDL_1929_03621	gene	957	fepB			
ADRDL_1929_03622	CDS	1251	entS		COG0477	Enterobactin exporter EntS
ADRDL_1929_03622	gene	1251	entS			
ADRDL_1929_03623	CDS	1005	fepD		COG0609	Ferric enterobactin transport system permease protein FepD
ADRDL_1929_03623	gene	1005	fepD			
ADRDL_1929_03624	CDS	993	fepG		COG4779	Ferric enterobactin transport system permease protein FepG
ADRDL_1929_03624	gene	993	fepG			
ADRDL_1929_03625	CDS	816	fepC		COG1120	Ferric enterobactin transport ATP-binding protein FepC
ADRDL_1929_03625	gene	816	fepC			
ADRDL_1929_03626	CDS	789	fepE_1		COG3765	Ferric enterobactin transport protein FepE
ADRDL_1929_03626	gene	789	fepE_1			
ADRDL_1929_03627	CDS	336	fepE_2		COG3765	Ferric enterobactin transport protein FepE
ADRDL_1929_03627	gene	336	fepE_2			
ADRDL_1929_03628	CDS	3882	entF	2.7.7.-	COG1020	Enterobactin synthase component F
ADRDL_1929_03628	gene	3882	entF			
ADRDL_1929_03629	CDS	219	ybdZ		COG3251	Enterobactin biosynthesis protein YbdZ
ADRDL_1929_03629	gene	219	ybdZ			
ADRDL_1929_03630	CDS	1203	fes		COG2382	Enterochelin esterase
ADRDL_1929_03630	gene	1203	fes			
ADRDL_1929_03631	CDS	2241	fepA		COG4771	Ferrienterobactin receptor
ADRDL_1929_03631	gene	2241	fepA			
ADRDL_1929_03632	CDS	630	entD	2.7.8.-	COG2977	Enterobactin synthase component D
ADRDL_1929_03632	gene	630	entD			
ADRDL_1929_03633	rRNA	111				5S ribosomal RNA
ADRDL_1929_03633	gene	111				
ADRDL_1929_03634	CDS	528	mobB		COG1763	Molybdopterin-guanine dinucleotide biosynthesis adapter protein
ADRDL_1929_03634	gene	528	mobB			
ADRDL_1929_03635	CDS	585	mobA	2.7.7.77	COG0746	Molybdenum cofactor guanylyltransferase
ADRDL_1929_03635	gene	585	mobA			
ADRDL_1929_03636	CDS	270	yihD		COG3084	Protein YihD
ADRDL_1929_03636	gene	270	yihD			
ADRDL_1929_03637	CDS	987	srkA	2.7.11.1	COG2334	Stress response kinase A
ADRDL_1929_03637	gene	987	srkA			
ADRDL_1929_03638	CDS	627	dsbA		COG0526	Thiol:disulfide interchange protein DsbA
ADRDL_1929_03638	gene	627	dsbA			
ADRDL_1929_03639	CDS	1431	ydgA_2		COG5339	Protein YdgA
ADRDL_1929_03639	gene	1431	ydgA_2			
ADRDL_1929_03640	CDS	933	yihG	2.3.-.-	COG0204	putative acyltransferase YihG
ADRDL_1929_03640	gene	933	yihG			
ADRDL_1929_03641	CDS	186				hypothetical protein
ADRDL_1929_03641	gene	186				
ADRDL_1929_03642	CDS	2787	polA	2.7.7.7	COG0258	DNA polymerase I
ADRDL_1929_03642	gene	2787	polA			
ADRDL_1929_03643	CDS	633	engB		COG0218	putative GTP-binding protein EngB
ADRDL_1929_03643	gene	633	engB			
ADRDL_1929_03644	CDS	510	yihI		COG3078	Der GTPase-activating protein YihI
ADRDL_1929_03644	gene	510	yihI			
ADRDL_1929_03645	CDS	1374	hemN_2	1.3.98.3	COG0635	Oxygen-independent coproporphyrinogen III oxidase
ADRDL_1929_03645	gene	1374	hemN_2			
ADRDL_1929_03646	CDS	111	yshB			putative protein YshB
ADRDL_1929_03646	gene	111	yshB			
ADRDL_1929_03647	CDS	1410	glnG		COG2204	DNA-binding transcriptional regulator NtrC
ADRDL_1929_03647	gene	1410	glnG			
ADRDL_1929_03648	CDS	1050	glnL	2.7.13.3	COG3852	Sensory histidine kinase/phosphatase NtrB
ADRDL_1929_03648	gene	1050	glnL			
ADRDL_1929_03649	CDS	1410	glnA	6.3.1.2	COG0174	Glutamine synthetase
ADRDL_1929_03649	gene	1410	glnA			
ADRDL_1929_03650	CDS	1824	typA		COG1217	GTP-binding protein TypA/BipA
ADRDL_1929_03650	gene	1824	typA			
ADRDL_1929_03651	CDS	711	phnR		COG2188	Putative transcriptional regulator of 2-aminoethylphosphonate degradation operons
ADRDL_1929_03651	gene	711	phnR			
ADRDL_1929_03652	CDS	981				hypothetical protein
ADRDL_1929_03652	gene	981				
ADRDL_1929_03653	CDS	1266	yihN			Inner membrane protein YihN
ADRDL_1929_03653	gene	1266	yihN			
ADRDL_1929_03654	CDS	693	ompL			Porin OmpL
ADRDL_1929_03654	gene	693	ompL			
ADRDL_1929_03655	CDS	1404	yihP_1		COG2211	Putative 2,3-dihydroxypropane-1-sulfonate exporter
ADRDL_1929_03655	gene	1404	yihP_1			
ADRDL_1929_03656	CDS	1386	yihP_2		COG2211	Putative 2,3-dihydroxypropane-1-sulfonate exporter
ADRDL_1929_03656	gene	1386	yihP_2			
ADRDL_1929_03657	CDS	2037	yihQ	3.2.1.199	COG1501	Sulfoquinovosidase
ADRDL_1929_03657	gene	2037	yihQ			
ADRDL_1929_03658	CDS	927	yihR		COG2017	putative protein YihR
ADRDL_1929_03658	gene	927	yihR			
ADRDL_1929_03659	CDS	1242	yihS	5.3.1.31	COG2942	Sulfoquinovose isomerase
ADRDL_1929_03659	gene	1242	yihS			
ADRDL_1929_03660	CDS	879	yihT	4.1.2.57	COG3684	Sulfofructosephosphate aldolase
ADRDL_1929_03660	gene	879	yihT			
ADRDL_1929_03661	CDS	897	yihU	1.1.1.373	COG2084	3-sulfolactaldehyde reductase
ADRDL_1929_03661	gene	897	yihU			
ADRDL_1929_03662	CDS	897	yihV	2.7.1.184		Sulfofructose kinase
ADRDL_1929_03662	gene	897	yihV			
ADRDL_1929_03663	CDS	786	glpR_2		COG1349	Glycerol-3-phosphate regulon repressor
ADRDL_1929_03663	gene	786	glpR_2			
ADRDL_1929_03664	CDS	600	yihX	3.1.3.10	COG1011	Alpha-D-glucose 1-phosphate phosphatase YihX
ADRDL_1929_03664	gene	600	yihX			
ADRDL_1929_03665	CDS	873				hypothetical protein
ADRDL_1929_03665	gene	873				
ADRDL_1929_03666	CDS	438	dtd	3.1.1.96	COG1490	D-aminoacyl-tRNA deacylase
ADRDL_1929_03666	gene	438	dtd			
ADRDL_1929_03667	CDS	942				hypothetical protein
ADRDL_1929_03667	gene	942				
ADRDL_1929_03668	CDS	909	nlhH	3.1.1.1	COG0657	Carboxylesterase NlhH
ADRDL_1929_03668	gene	909	nlhH			
ADRDL_1929_03669	CDS	312	higB-2		COG2026	Toxin HigB-2
ADRDL_1929_03669	gene	312	higB-2			
ADRDL_1929_03670	CDS	291				hypothetical protein
ADRDL_1929_03670	gene	291				
ADRDL_1929_03671	CDS	93				hypothetical protein
ADRDL_1929_03671	gene	93				
ADRDL_1929_03672	CDS	219				hypothetical protein
ADRDL_1929_03672	gene	219				
ADRDL_1929_03673	CDS	1074	elfG_2		COG3539	putative fimbrial-like protein ElfG
ADRDL_1929_03673	gene	1074	elfG_2			
ADRDL_1929_03674	CDS	2523	elfC_2		COG3188	putative outer membrane usher protein ElfC
ADRDL_1929_03674	gene	2523	elfC_2			
ADRDL_1929_03675	CDS	732	focC_1			Chaperone protein FocC
ADRDL_1929_03675	gene	732	focC_1			
ADRDL_1929_03676	CDS	573	fimA_2			Type-1 fimbrial protein, A chain
ADRDL_1929_03676	gene	573	fimA_2			
ADRDL_1929_03677	CDS	1830	glmS	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
ADRDL_1929_03677	gene	1830	glmS			
ADRDL_1929_03678	CDS	1371	glmU_1		COG1207	Bifunctional protein GlmU
ADRDL_1929_03678	gene	1371	glmU_1			
ADRDL_1929_03679	CDS	420	atpC		COG0355	ATP synthase epsilon chain
ADRDL_1929_03679	gene	420	atpC			
ADRDL_1929_03680	CDS	1383	atpD	3.6.3.14	COG0055	ATP synthase subunit beta
ADRDL_1929_03680	gene	1383	atpD			
ADRDL_1929_03681	CDS	864	atpG		COG0224	ATP synthase gamma chain
ADRDL_1929_03681	gene	864	atpG			
ADRDL_1929_03682	CDS	1542	atpA	3.6.3.14	COG0056	ATP synthase subunit alpha
ADRDL_1929_03682	gene	1542	atpA			
ADRDL_1929_03683	CDS	534	atpH		COG0712	ATP synthase subunit delta
ADRDL_1929_03683	gene	534	atpH			
ADRDL_1929_03684	CDS	471	atpF		COG0711	ATP synthase subunit b
ADRDL_1929_03684	gene	471	atpF			
ADRDL_1929_03685	CDS	240	atpE		COG0636	ATP synthase subunit c
ADRDL_1929_03685	gene	240	atpE			
ADRDL_1929_03686	CDS	816	atpB		COG0356	ATP synthase subunit a
ADRDL_1929_03686	gene	816	atpB			
ADRDL_1929_03687	CDS	381	atpI		COG3312	ATP synthase protein I
ADRDL_1929_03687	gene	381	atpI			
ADRDL_1929_03688	CDS	648	rsmG	2.1.1.170	COG0357	Ribosomal RNA small subunit methyltransferase G
ADRDL_1929_03688	gene	648	rsmG			
ADRDL_1929_03689	CDS	1890	mnmG		COG0445	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
ADRDL_1929_03689	gene	1890	mnmG			
ADRDL_1929_03690	CDS	444	mioC		COG0716	Protein MioC
ADRDL_1929_03690	gene	444	mioC			
ADRDL_1929_03691	CDS	459	asnC		COG1522	Regulatory protein AsnC
ADRDL_1929_03691	gene	459	asnC			
ADRDL_1929_03692	CDS	993	asnA	6.3.1.1	COG2502	Aspartate--ammonia ligase
ADRDL_1929_03692	gene	993	asnA			
ADRDL_1929_03693	CDS	1452	viaA		COG2425	Protein ViaA
ADRDL_1929_03693	gene	1452	viaA			
ADRDL_1929_03694	CDS	1497	ravA	3.6.3.-	COG0714	ATPase RavA
ADRDL_1929_03694	gene	1497	ravA			
ADRDL_1929_03695	CDS	1869	kup			Low affinity potassium transport system protein kup
ADRDL_1929_03695	gene	1869	kup			
ADRDL_1929_03696	CDS	420	rbsD	5.4.99.62	COG1869	D-ribose pyranase
ADRDL_1929_03696	gene	420	rbsD			
ADRDL_1929_03697	CDS	1506	rbsA	3.6.3.17	COG1129	Ribose import ATP-binding protein RbsA
ADRDL_1929_03697	gene	1506	rbsA			
ADRDL_1929_03698	CDS	966	rbsC_4		COG1172	Ribose import permease protein RbsC
ADRDL_1929_03698	gene	966	rbsC_4			
ADRDL_1929_03699	CDS	891	rbsB		COG1879	Ribose import binding protein RbsB
ADRDL_1929_03699	gene	891	rbsB			
ADRDL_1929_03700	CDS	930	rbsK	2.7.1.15	COG0524	Ribokinase
ADRDL_1929_03700	gene	930	rbsK			
ADRDL_1929_03701	CDS	993	rbsR		COG1609	Ribose operon repressor
ADRDL_1929_03701	gene	993	rbsR			
ADRDL_1929_03702	CDS	1428	hsrA			putative transport protein HsrA
ADRDL_1929_03702	gene	1428	hsrA			
ADRDL_1929_03703	CDS	693	nanR_2		COG2186	HTH-type transcriptional repressor NanR
ADRDL_1929_03703	gene	693	nanR_2			
ADRDL_1929_03704	CDS	567	xerC_3			Tyrosine recombinase XerC
ADRDL_1929_03704	gene	567	xerC_3			
ADRDL_1929_03705	CDS	183				hypothetical protein
ADRDL_1929_03705	gene	183				
ADRDL_1929_03706	CDS	789	thiM	2.7.1.50	COG2145	Hydroxyethylthiazole kinase
ADRDL_1929_03706	gene	789	thiM			
ADRDL_1929_03707	CDS	801	thiD	2.7.1.49	COG0351	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
ADRDL_1929_03707	gene	801	thiD			
ADRDL_1929_03708	CDS	819				hypothetical protein
ADRDL_1929_03708	gene	819				
ADRDL_1929_03709	CDS	747	yvoA		COG2188	HTH-type transcriptional repressor YvoA
ADRDL_1929_03709	gene	747	yvoA			
ADRDL_1929_03710	CDS	966	kdgK_1	2.7.1.45		2-dehydro-3-deoxygluconokinase
ADRDL_1929_03710	gene	966	kdgK_1			
ADRDL_1929_03711	CDS	1005				hypothetical protein
ADRDL_1929_03711	gene	1005				
ADRDL_1929_03712	CDS	1278	yegT			Putative nucleoside transporter YegT
ADRDL_1929_03712	gene	1278	yegT			
ADRDL_1929_03713	CDS	1053	fbaB	4.1.2.13	COG1830	Fructose-bisphosphate aldolase class 1
ADRDL_1929_03713	gene	1053	fbaB			
ADRDL_1929_03714	CDS	855	gatY	4.1.2.40	COG0191	D-tagatose-1,6-bisphosphate aldolase subunit GatY
ADRDL_1929_03714	gene	855	gatY			
ADRDL_1929_03715	CDS	1263	gatZ		COG4573	D-tagatose-1,6-bisphosphate aldolase subunit GatZ
ADRDL_1929_03715	gene	1263	gatZ			
ADRDL_1929_03716	CDS	453	gatA		COG1762	PTS system galactitol-specific EIIA component
ADRDL_1929_03716	gene	453	gatA			
ADRDL_1929_03717	CDS	285	gatB_2	2.7.1.200	COG3414	PTS system galactitol-specific EIIB component
ADRDL_1929_03717	gene	285	gatB_2			
ADRDL_1929_03718	CDS	1356	gatC_2		COG3775	PTS system galactitol-specific EIIC component
ADRDL_1929_03718	gene	1356	gatC_2			
ADRDL_1929_03719	CDS	1041	gatD	1.1.1.251	COG1063	Galactitol 1-phosphate 5-dehydrogenase
ADRDL_1929_03719	gene	1041	gatD			
ADRDL_1929_03720	CDS	780	srlR_4		COG1349	Glucitol operon repressor
ADRDL_1929_03720	gene	780	srlR_4			
ADRDL_1929_03721	CDS	900	yegS	2.7.1.-	COG1597	Lipid kinase YegS
ADRDL_1929_03721	gene	900	yegS			
ADRDL_1929_03722	CDS	378				hypothetical protein
ADRDL_1929_03722	gene	378				
ADRDL_1929_03723	CDS	1362	ydcP_2	3.4.-.-	COG0826	putative protease YdcP
ADRDL_1929_03723	gene	1362	ydcP_2			
ADRDL_1929_03724	CDS	297				hypothetical protein
ADRDL_1929_03724	gene	297				
ADRDL_1929_03725	CDS	252	parD1		COG3609	Antitoxin ParD1
ADRDL_1929_03725	gene	252	parD1			
ADRDL_1929_03726	CDS	333				hypothetical protein
ADRDL_1929_03726	gene	333				
ADRDL_1929_03727	CDS	723	baeR		COG0745	Transcriptional regulatory protein BaeR
ADRDL_1929_03727	gene	723	baeR			
ADRDL_1929_03728	CDS	1404	baeS	2.7.13.3	COG0642	Signal transduction histidine-protein kinase BaeS
ADRDL_1929_03728	gene	1404	baeS			
ADRDL_1929_03729	CDS	1416	mdtD			Putative multidrug resistance protein MdtD
ADRDL_1929_03729	gene	1416	mdtD			
ADRDL_1929_03730	CDS	3078	mdtC			Multidrug resistance protein MdtC
ADRDL_1929_03730	gene	3078	mdtC			
ADRDL_1929_03731	CDS	3123	mdtB			Multidrug resistance protein MdtB
ADRDL_1929_03731	gene	3123	mdtB			
ADRDL_1929_03732	CDS	1248	mdtA			Multidrug resistance protein MdtA
ADRDL_1929_03732	gene	1248	mdtA			
ADRDL_1929_03733	CDS	660				hypothetical protein
ADRDL_1929_03733	gene	660				
ADRDL_1929_03734	CDS	681				hypothetical protein
ADRDL_1929_03734	gene	681				
ADRDL_1929_03735	CDS	462				hypothetical protein
ADRDL_1929_03735	gene	462				
ADRDL_1929_03736	CDS	1461				hypothetical protein
ADRDL_1929_03736	gene	1461				
ADRDL_1929_03737	CDS	2568	mutS		COG0249	DNA mismatch repair protein MutS
ADRDL_1929_03737	gene	2568	mutS			
ADRDL_1929_03738	CDS	657	pphB	3.1.3.16	COG0639	Serine/threonine-protein phosphatase 2
ADRDL_1929_03738	gene	657	pphB			
ADRDL_1929_03739	CDS	768	srlR_5		COG1349	Glucitol operon repressor
ADRDL_1929_03739	gene	768	srlR_5			
ADRDL_1929_03740	CDS	909	ltnD	1.1.1.411		L-threonate dehydrogenase
ADRDL_1929_03740	gene	909	ltnD			
ADRDL_1929_03741	CDS	1263	otnK	2.7.1.217	COG3395	3-oxo-tetronate kinase
ADRDL_1929_03741	gene	1263	otnK			
ADRDL_1929_03742	CDS	639	otnC	4.1.1.104		3-oxo-tetronate 4-phosphate decarboxylase
ADRDL_1929_03742	gene	639	otnC			
ADRDL_1929_03743	CDS	777	otnI	5.3.1.35	COG3622	2-oxo-tetronate isomerase
ADRDL_1929_03743	gene	777	otnI			
ADRDL_1929_03744	CDS	1365	ygbN		COG2610	Inner membrane permease YgbN
ADRDL_1929_03744	gene	1365	ygbN			
ADRDL_1929_03745	CDS	237	bsdD	4.1.1.-		Phenolic acid decarboxylase subunit D
ADRDL_1929_03745	gene	237	bsdD			
ADRDL_1929_03746	CDS	1428	edcC	4.1.1.-	COG0043	Phenolic acid decarboxylase subunit C
ADRDL_1929_03746	gene	1428	edcC			
ADRDL_1929_03747	CDS	594	ecdB	2.5.1.129	COG0163	putative UbiX-like flavin prenyltransferase
ADRDL_1929_03747	gene	594	ecdB			
ADRDL_1929_03748	CDS	408	hosA			Transcriptional regulator HosA
ADRDL_1929_03748	gene	408	hosA			
ADRDL_1929_03749	CDS	993	rpoS		COG0568	RNA polymerase sigma factor RpoS
ADRDL_1929_03749	gene	993	rpoS			
ADRDL_1929_03750	CDS	1140	nlpD_2		COG0739	Murein hydrolase activator NlpD
ADRDL_1929_03750	gene	1140	nlpD_2			
ADRDL_1929_03751	CDS	627	pcm	2.1.1.77	COG2518	Protein-L-isoaspartate O-methyltransferase
ADRDL_1929_03751	gene	627	pcm			
ADRDL_1929_03752	CDS	762	surE	3.1.3.5	COG0496	5'/3'-nucleotidase SurE
ADRDL_1929_03752	gene	762	surE			
ADRDL_1929_03753	CDS	1050	truD	5.4.99.27	COG0585	tRNA pseudouridine synthase D
ADRDL_1929_03753	gene	1050	truD			
ADRDL_1929_03754	CDS	480	ispF	4.6.1.12	COG0245	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase
ADRDL_1929_03754	gene	480	ispF			
ADRDL_1929_03755	CDS	711	ispD	2.7.7.60	COG1211	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
ADRDL_1929_03755	gene	711	ispD			
ADRDL_1929_03756	CDS	312	ftsB		COG2919	Cell division protein FtsB
ADRDL_1929_03756	gene	312	ftsB			
ADRDL_1929_03757	CDS	324	ygbE			Inner membrane protein YgbE
ADRDL_1929_03757	gene	324	ygbE			
ADRDL_1929_03758	CDS	606	cysC	2.7.1.25	COG0529	Adenylyl-sulfate kinase
ADRDL_1929_03758	gene	606	cysC			
ADRDL_1929_03759	CDS	1428	cysN	2.7.7.4	COG2895	Sulfate adenylyltransferase subunit 1
ADRDL_1929_03759	gene	1428	cysN			
ADRDL_1929_03760	CDS	909	cysD	2.7.7.4	COG0175	Sulfate adenylyltransferase subunit 2
ADRDL_1929_03760	gene	909	cysD			
ADRDL_1929_03761	CDS	1038				hypothetical protein
ADRDL_1929_03761	gene	1038				
	repeat_region	945				
ADRDL_1929_03762	CDS	921	ygbT	3.1.-.-	COG1518	CRISPR-associated endonuclease Cas1
ADRDL_1929_03762	gene	921	ygbT			
ADRDL_1929_03763	CDS	651	casE	3.1.-.-		CRISPR system Cascade subunit CasE
ADRDL_1929_03763	gene	651	casE			
ADRDL_1929_03764	CDS	747				hypothetical protein
ADRDL_1929_03764	gene	747				
ADRDL_1929_03765	CDS	1074	casC			CRISPR system Cascade subunit CasC
ADRDL_1929_03765	gene	1074	casC			
ADRDL_1929_03766	CDS	534				hypothetical protein
ADRDL_1929_03766	gene	534				
ADRDL_1929_03767	CDS	1563				hypothetical protein
ADRDL_1929_03767	gene	1563				
ADRDL_1929_03768	CDS	2700	ygcB	3.1.-.-	COG1203	CRISPR-associated endonuclease/helicase Cas3
ADRDL_1929_03768	gene	2700	ygcB			
ADRDL_1929_03769	CDS	207				hypothetical protein
ADRDL_1929_03769	gene	207				
ADRDL_1929_03770	CDS	603				hypothetical protein
ADRDL_1929_03770	gene	603				
ADRDL_1929_03771	CDS	1023				hypothetical protein
ADRDL_1929_03771	gene	1023				
ADRDL_1929_03772	CDS	873	era_3			GTPase Era
ADRDL_1929_03772	gene	873	era_3			
ADRDL_1929_03773	CDS	2847	flu		COG3468	Antigen 43
ADRDL_1929_03773	gene	2847	flu			
ADRDL_1929_03774	CDS	2517				hypothetical protein
ADRDL_1929_03774	gene	2517				
ADRDL_1929_03775	CDS	456				hypothetical protein
ADRDL_1929_03775	gene	456				
ADRDL_1929_03776	CDS	234				hypothetical protein
ADRDL_1929_03776	gene	234				
ADRDL_1929_03777	CDS	819				hypothetical protein
ADRDL_1929_03777	gene	819				
ADRDL_1929_03778	CDS	474	klcA_2			Antirestriction protein KlcA
ADRDL_1929_03778	gene	474	klcA_2			
ADRDL_1929_03779	CDS	477				hypothetical protein
ADRDL_1929_03779	gene	477				
ADRDL_1929_03780	CDS	222				hypothetical protein
ADRDL_1929_03780	gene	222				
ADRDL_1929_03781	CDS	645				hypothetical protein
ADRDL_1929_03781	gene	645				
ADRDL_1929_03782	CDS	291	cbeA_2			Cytoskeleton bundling-enhancing antitoxin CbeA
ADRDL_1929_03782	gene	291	cbeA_2			
ADRDL_1929_03783	CDS	378	cbtA_2			Cytoskeleton-binding toxin CbtA
ADRDL_1929_03783	gene	378	cbtA_2			
ADRDL_1929_03784	CDS	423				hypothetical protein
ADRDL_1929_03784	gene	423				
ADRDL_1929_03785	CDS	846				hypothetical protein
ADRDL_1929_03785	gene	846				
ADRDL_1929_03786	CDS	1536				hypothetical protein
ADRDL_1929_03786	gene	1536				
ADRDL_1929_03787	CDS	537	epsM_1		COG3149	Type II secretion system protein M
ADRDL_1929_03787	gene	537	epsM_1			
ADRDL_1929_03788	CDS	1179	epsL_1		COG3297	Type II secretion system protein L
ADRDL_1929_03788	gene	1179	epsL_1			
ADRDL_1929_03789	CDS	978	gspK		COG3156	Putative type II secretion system protein K
ADRDL_1929_03789	gene	978	gspK			
ADRDL_1929_03790	CDS	600	xcpW_1		COG4795	Type II secretion system protein J
ADRDL_1929_03790	gene	600	xcpW_1			
ADRDL_1929_03791	CDS	372				hypothetical protein
ADRDL_1929_03791	gene	372				
ADRDL_1929_03792	CDS	564	epsH			Type II secretion system protein H
ADRDL_1929_03792	gene	564	epsH			
ADRDL_1929_03793	CDS	456	epsG		COG2165	Type II secretion system protein G
ADRDL_1929_03793	gene	456	epsG			
ADRDL_1929_03794	CDS	1224	epsF_2		COG1459	Type II secretion system protein F
ADRDL_1929_03794	gene	1224	epsF_2			
ADRDL_1929_03795	CDS	1494	epsE_2		COG2804	Type II secretion system protein E
ADRDL_1929_03795	gene	1494	epsE_2			
ADRDL_1929_03796	CDS	2061	epsD			Type II secretion system protein D
ADRDL_1929_03796	gene	2061	epsD			
ADRDL_1929_03797	CDS	819	epsC		COG3031	Type II secretion system protein C
ADRDL_1929_03797	gene	819	epsC			
ADRDL_1929_03798	CDS	411				hypothetical protein
ADRDL_1929_03798	gene	411				
ADRDL_1929_03799	CDS	810	pppA		COG1989	Leader peptidase PppA
ADRDL_1929_03799	gene	810	pppA			
ADRDL_1929_03800	CDS	4431				hypothetical protein
ADRDL_1929_03800	gene	4431				
ADRDL_1929_03801	CDS	885				hypothetical protein
ADRDL_1929_03801	gene	885				
ADRDL_1929_03802	CDS	195				hypothetical protein
ADRDL_1929_03802	gene	195				
ADRDL_1929_03803	CDS	330				hypothetical protein
ADRDL_1929_03803	gene	330				
ADRDL_1929_03804	CDS	1059	yeeA		COG1289	Inner membrane protein YeeA
ADRDL_1929_03804	gene	1059	yeeA			
ADRDL_1929_03805	CDS	474	sbmC_2		COG3449	DNA gyrase inhibitor
ADRDL_1929_03805	gene	474	sbmC_2			
ADRDL_1929_03806	CDS	1167	dacD	3.4.16.4	COG1686	D-alanyl-D-alanine carboxypeptidase DacD
ADRDL_1929_03806	gene	1167	dacD			
ADRDL_1929_03807	CDS	390	umuD_2	3.4.21.-	COG1974	Protein UmuD
ADRDL_1929_03807	gene	390	umuD_2			
ADRDL_1929_03808	CDS	918	yfdH	2.4.1.-	COG0463	Prophage bactoprenol glucosyl transferase 
ADRDL_1929_03808	gene	918	yfdH			
ADRDL_1929_03809	CDS	1563				hypothetical protein
ADRDL_1929_03809	gene	1563				
ADRDL_1929_03810	CDS	1887				hypothetical protein
ADRDL_1929_03810	gene	1887				
ADRDL_1929_03811	CDS	261				hypothetical protein
ADRDL_1929_03811	gene	261				
ADRDL_1929_03812	CDS	678				hypothetical protein
ADRDL_1929_03812	gene	678				
ADRDL_1929_03813	CDS	261				hypothetical protein
ADRDL_1929_03813	gene	261				
ADRDL_1929_03814	CDS	621				IS3 family transposase IS629
ADRDL_1929_03814	gene	621				
ADRDL_1929_03815	CDS	1425	sbcB	3.1.11.1	COG2925	Exodeoxyribonuclease I
ADRDL_1929_03815	gene	1425	sbcB			
ADRDL_1929_03816	CDS	228	yeeD		COG0425	Putative sulfur carrier protein YeeD
ADRDL_1929_03816	gene	228	yeeD			
ADRDL_1929_03817	CDS	1005				hypothetical protein
ADRDL_1929_03817	gene	1005				
ADRDL_1929_03818	CDS	1359	plaP		COG0531	Low-affinity putrescine importer PlaP
ADRDL_1929_03818	gene	1359	plaP			
ADRDL_1929_03819	CDS	951	yhaJ_2			HTH-type transcriptional regulator YhaJ
ADRDL_1929_03819	gene	951	yhaJ_2			
ADRDL_1929_03820	CDS	825	yeeZ		COG0451	Protein YeeZ
ADRDL_1929_03820	gene	825	yeeZ			
ADRDL_1929_03821	CDS	255	yoeB	3.1.-.-	COG4115	Toxin YoeB
ADRDL_1929_03821	gene	255	yoeB			
ADRDL_1929_03822	CDS	252	yefM		COG2161	Antitoxin YefM
ADRDL_1929_03822	gene	252	yefM			
ADRDL_1929_03823	CDS	900	hisG	2.4.2.17	COG0040	ATP phosphoribosyltransferase
ADRDL_1929_03823	gene	900	hisG			
ADRDL_1929_03824	CDS	1305	hisD	1.1.1.23	COG0141	Histidinol dehydrogenase
ADRDL_1929_03824	gene	1305	hisD			
ADRDL_1929_03825	CDS	1071	hisC	2.6.1.9	COG0079	Histidinol-phosphate aminotransferase
ADRDL_1929_03825	gene	1071	hisC			
