locus_tag	ftype	length_bp	gene	EC_number	COG	product
ESC_VA4705AA_AS_03617	gene	777	lldR_2			
ESC_VA4705AA_AS_03618	CDS	1191	lldD	1.1.-.-	COG1304	L-lactate dehydrogenase
ESC_VA4705AA_AS_03618	gene	1191	lldD			
ESC_VA4705AA_AS_03619	CDS	474	trmL	2.1.1.207	COG0219	tRNA (cytidine(34)-2'-O)-methyltransferase
ESC_VA4705AA_AS_03619	gene	474	trmL			
ESC_VA4705AA_AS_03620	CDS	822	cysE_2	2.3.1.30	COG1045	Serine acetyltransferase
ESC_VA4705AA_AS_03620	gene	822	cysE_2			
ESC_VA4705AA_AS_03621	CDS	1020	gpsA	1.1.1.94	COG0240	Glycerol-3-phosphate dehydrogenase [NAD(P)+]
ESC_VA4705AA_AS_03621	gene	1020	gpsA			
ESC_VA4705AA_AS_03622	CDS	468	secB		COG1952	Protein-export protein SecB
ESC_VA4705AA_AS_03622	gene	468	secB			
ESC_VA4705AA_AS_03623	CDS	252	grxC		COG0695	Glutaredoxin 3
ESC_VA4705AA_AS_03623	gene	252	grxC			
ESC_VA4705AA_AS_03624	CDS	432	yibN		COG0607	putative protein YibN
ESC_VA4705AA_AS_03624	gene	432	yibN			
ESC_VA4705AA_AS_03625	CDS	1545	gpmI	5.4.2.12	COG0696	2,3-bisphosphoglycerate-independent phosphoglycerate mutase
ESC_VA4705AA_AS_03625	gene	1545	gpmI			
ESC_VA4705AA_AS_03626	CDS	1260	envC		COG4942	Murein hydrolase activator EnvC
ESC_VA4705AA_AS_03626	gene	1260	envC			
ESC_VA4705AA_AS_03627	CDS	960				hypothetical protein
ESC_VA4705AA_AS_03627	gene	960				
ESC_VA4705AA_AS_03628	CDS	1035	arnC_3	2.4.2.53		Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
ESC_VA4705AA_AS_03628	gene	1035	arnC_3			
ESC_VA4705AA_AS_03629	CDS	1026	tdh_3	1.1.1.103	COG1063	L-threonine 3-dehydrogenase
ESC_VA4705AA_AS_03629	gene	1026	tdh_3			
ESC_VA4705AA_AS_03630	CDS	1197	kbl	2.3.1.29	COG0156	2-amino-3-ketobutyrate coenzyme A ligase
ESC_VA4705AA_AS_03630	gene	1197	kbl			
ESC_VA4705AA_AS_03631	CDS	933	hldD	5.1.3.20	COG0451	ADP-L-glycero-D-manno-heptose-6-epimerase
ESC_VA4705AA_AS_03631	gene	933	hldD			
ESC_VA4705AA_AS_03632	CDS	1047	rfaF	2.-.-.-	COG0859	ADP-heptose--LPS heptosyltransferase 2
ESC_VA4705AA_AS_03632	gene	1047	rfaF			
ESC_VA4705AA_AS_03633	CDS	972	rfaC	2.-.-.-	COG0859	Lipopolysaccharide heptosyltransferase 1
ESC_VA4705AA_AS_03633	gene	972	rfaC			
ESC_VA4705AA_AS_03634	CDS	1182	rfaL			O-antigen ligase
ESC_VA4705AA_AS_03634	gene	1182	rfaL			
ESC_VA4705AA_AS_03635	CDS	129				hypothetical protein
ESC_VA4705AA_AS_03635	gene	129				
ESC_VA4705AA_AS_03636	CDS	918				hypothetical protein
ESC_VA4705AA_AS_03636	gene	918				
ESC_VA4705AA_AS_03637	CDS	873	era_3			GTPase Era
ESC_VA4705AA_AS_03637	gene	873	era_3			
ESC_VA4705AA_AS_03638	CDS	279				hypothetical protein
ESC_VA4705AA_AS_03638	gene	279				
ESC_VA4705AA_AS_03639	CDS	186				hypothetical protein
ESC_VA4705AA_AS_03639	gene	186				
ESC_VA4705AA_AS_03640	CDS	651				hypothetical protein
ESC_VA4705AA_AS_03640	gene	651				
ESC_VA4705AA_AS_03641	CDS	981	nanS	3.1.1.-		putative 9-O-acetyl-N-acetylneuraminic acid deacetylase
ESC_VA4705AA_AS_03641	gene	981	nanS			
ESC_VA4705AA_AS_03642	CDS	1107	nanM	5.1.3.24	COG3055	N-acetylneuraminate epimerase
ESC_VA4705AA_AS_03642	gene	1107	nanM			
ESC_VA4705AA_AS_03643	CDS	717	nanC			putative N-acetylneuraminic acid outer membrane channel protein NanC
ESC_VA4705AA_AS_03643	gene	717	nanC			
ESC_VA4705AA_AS_03644	CDS	396				hypothetical protein
ESC_VA4705AA_AS_03644	gene	396				
ESC_VA4705AA_AS_03645	CDS	603				ISKra4 family transposase ISCep1
ESC_VA4705AA_AS_03645	gene	603				
ESC_VA4705AA_AS_03646	CDS	597				ISKra4 family transposase ISCep1
ESC_VA4705AA_AS_03646	gene	597				
ESC_VA4705AA_AS_03647	CDS	555	fimA_2			Type-1 fimbrial protein, A chain
ESC_VA4705AA_AS_03647	gene	555	fimA_2			
ESC_VA4705AA_AS_03648	CDS	498	lpfA			putative major fimbrial subunit LpfA
ESC_VA4705AA_AS_03648	gene	498	lpfA			
ESC_VA4705AA_AS_03649	CDS	726	fimC			Chaperone protein FimC
ESC_VA4705AA_AS_03649	gene	726	fimC			
ESC_VA4705AA_AS_03650	CDS	2637	fimD_1		COG3188	Outer membrane usher protein FimD
ESC_VA4705AA_AS_03650	gene	2637	fimD_1			
ESC_VA4705AA_AS_03651	CDS	531	fimF_1			Protein FimF
ESC_VA4705AA_AS_03651	gene	531	fimF_1			
ESC_VA4705AA_AS_03652	CDS	504	fimG_1			Protein FimG
ESC_VA4705AA_AS_03652	gene	504	fimG_1			
ESC_VA4705AA_AS_03653	CDS	903	fimH_1			Type 1 fimbrin D-mannose specific adhesin
ESC_VA4705AA_AS_03653	gene	903	fimH_1			
ESC_VA4705AA_AS_03654	CDS	1344	gntP		COG2610	High-affinity gluconate transporter
ESC_VA4705AA_AS_03654	gene	1344	gntP			
ESC_VA4705AA_AS_03655	CDS	1185	uxuA	4.2.1.8	COG1312	Mannonate dehydratase
ESC_VA4705AA_AS_03655	gene	1185	uxuA			
ESC_VA4705AA_AS_03656	CDS	1461	por_2	1.1.1.-	COG0246	Polyol:NADP oxidoreductase
ESC_VA4705AA_AS_03656	gene	1461	por_2			
ESC_VA4705AA_AS_03657	CDS	195				hypothetical protein
ESC_VA4705AA_AS_03657	gene	195				
ESC_VA4705AA_AS_03658	CDS	726	pdhR_2		COG2186	Pyruvate dehydrogenase complex repressor
ESC_VA4705AA_AS_03658	gene	726	pdhR_2			
ESC_VA4705AA_AS_03659	CDS	831				hypothetical protein
ESC_VA4705AA_AS_03659	gene	831				
ESC_VA4705AA_AS_03660	CDS	552				hypothetical protein
ESC_VA4705AA_AS_03660	gene	552				
ESC_VA4705AA_AS_03661	CDS	1215				hypothetical protein
ESC_VA4705AA_AS_03661	gene	1215				
ESC_VA4705AA_AS_03662	CDS	279				hypothetical protein
ESC_VA4705AA_AS_03662	gene	279				
ESC_VA4705AA_AS_03663	CDS	249				hypothetical protein
ESC_VA4705AA_AS_03663	gene	249				
ESC_VA4705AA_AS_03664	CDS	213				hypothetical protein
ESC_VA4705AA_AS_03664	gene	213				
ESC_VA4705AA_AS_03665	CDS	1017				hypothetical protein
ESC_VA4705AA_AS_03665	gene	1017				
ESC_VA4705AA_AS_03666	CDS	345				hypothetical protein
ESC_VA4705AA_AS_03666	gene	345				
ESC_VA4705AA_AS_03667	CDS	2169				hypothetical protein
ESC_VA4705AA_AS_03667	gene	2169				
ESC_VA4705AA_AS_03668	CDS	384				hypothetical protein
ESC_VA4705AA_AS_03668	gene	384				
ESC_VA4705AA_AS_03669	CDS	444				hypothetical protein
ESC_VA4705AA_AS_03669	gene	444				
ESC_VA4705AA_AS_03670	CDS	804				hypothetical protein
ESC_VA4705AA_AS_03670	gene	804				
ESC_VA4705AA_AS_03671	CDS	204				hypothetical protein
ESC_VA4705AA_AS_03671	gene	204				
ESC_VA4705AA_AS_03672	CDS	447				hypothetical protein
ESC_VA4705AA_AS_03672	gene	447				
ESC_VA4705AA_AS_03673	CDS	210				hypothetical protein
ESC_VA4705AA_AS_03673	gene	210				
ESC_VA4705AA_AS_03674	CDS	483				hypothetical protein
ESC_VA4705AA_AS_03674	gene	483				
ESC_VA4705AA_AS_03675	CDS	576				hypothetical protein
ESC_VA4705AA_AS_03675	gene	576				
ESC_VA4705AA_AS_03676	tRNA	74				tRNA-Gly(ccc)
ESC_VA4705AA_AS_03676	gene	74				
ESC_VA4705AA_AS_03677	CDS	756	nlpD_2			Murein hydrolase activator NlpD
ESC_VA4705AA_AS_03677	gene	756	nlpD_2			
ESC_VA4705AA_AS_03678	CDS	2298	xdhA_1	1.17.1.4	COG1529	Putative xanthine dehydrogenase molybdenum-binding subunit XdhA
ESC_VA4705AA_AS_03678	gene	2298	xdhA_1			
ESC_VA4705AA_AS_03679	CDS	879	ndhF	1.17.1.5		Nicotinate dehydrogenase FAD-subunit
ESC_VA4705AA_AS_03679	gene	879	ndhF			
ESC_VA4705AA_AS_03680	CDS	480	ndhS	1.17.1.5		Nicotinate dehydrogenase small FeS subunit
ESC_VA4705AA_AS_03680	gene	480	ndhS			
ESC_VA4705AA_AS_03681	CDS	1779	norR_3			Anaerobic nitric oxide reductase transcription regulator NorR
ESC_VA4705AA_AS_03681	gene	1779	norR_3			
ESC_VA4705AA_AS_03682	CDS	1188	ygeW	2.1.3.-	COG0078	Putative carbamoyltransferase YgeW
ESC_VA4705AA_AS_03682	gene	1188	ygeW			
ESC_VA4705AA_AS_03683	CDS	1197	ygeX	4.3.1.15	COG1171	Diaminopropionate ammonia-lyase
ESC_VA4705AA_AS_03683	gene	1197	ygeX			
ESC_VA4705AA_AS_03684	CDS	1212	argE_2	3.5.1.16	COG0624	Acetylornithine deacetylase
ESC_VA4705AA_AS_03684	gene	1212	argE_2			
ESC_VA4705AA_AS_03685	CDS	1386	hyuA	3.5.2.-	COG0044	D-phenylhydantoinase
ESC_VA4705AA_AS_03685	gene	1386	hyuA			
ESC_VA4705AA_AS_03686	CDS	933	arcC1_2	2.7.2.2		Carbamate kinase 1
ESC_VA4705AA_AS_03686	gene	933	arcC1_2			
ESC_VA4705AA_AS_03687	CDS	1626				hypothetical protein
ESC_VA4705AA_AS_03687	gene	1626				
ESC_VA4705AA_AS_03688	CDS	771				hypothetical protein
ESC_VA4705AA_AS_03688	gene	771				
ESC_VA4705AA_AS_03689	CDS	579	mocA	2.7.7.76	COG2068	Molybdenum cofactor cytidylyltransferase
ESC_VA4705AA_AS_03689	gene	579	mocA			
ESC_VA4705AA_AS_03690	CDS	3099	ygfK		COG0493	Putative oxidoreductase YgfK
ESC_VA4705AA_AS_03690	gene	3099	ygfK			
ESC_VA4705AA_AS_03691	CDS	1329	ssnA	3.-.-.-	COG0402	Putative aminohydrolase SsnA
ESC_VA4705AA_AS_03691	gene	1329	ssnA			
ESC_VA4705AA_AS_03692	CDS	780				hypothetical protein
ESC_VA4705AA_AS_03692	gene	780				
ESC_VA4705AA_AS_03693	CDS	2871	xdhA_2	1.17.1.4	COG1529	Putative xanthine dehydrogenase molybdenum-binding subunit XdhA
ESC_VA4705AA_AS_03693	gene	2871	xdhA_2			
ESC_VA4705AA_AS_03694	CDS	1401	xanQ		COG2233	Xanthine permease XanQ
ESC_VA4705AA_AS_03694	gene	1401	xanQ			
ESC_VA4705AA_AS_03695	CDS	1317	guaD	3.5.4.3	COG0402	Guanine deaminase
ESC_VA4705AA_AS_03695	gene	1317	guaD			
ESC_VA4705AA_AS_03696	CDS	1368	ghxQ		COG2252	Guanine/hypoxanthine permease GhxQ
ESC_VA4705AA_AS_03696	gene	1368	ghxQ			
ESC_VA4705AA_AS_03697	CDS	489	hyfA_3	1.-.-.-	COG1142	Hydrogenase-4 component A
ESC_VA4705AA_AS_03697	gene	489	hyfA_3			
ESC_VA4705AA_AS_03698	CDS	1920		1.18.1.2		Ferredoxin--NADP reductase
ESC_VA4705AA_AS_03698	gene	1920				
ESC_VA4705AA_AS_03699	CDS	1449	uacT		COG2233	Uric acid transporter UacT
ESC_VA4705AA_AS_03699	gene	1449	uacT			
ESC_VA4705AA_AS_03700	CDS	126	yqfG			putative protein YqfG
ESC_VA4705AA_AS_03700	gene	126	yqfG			
ESC_VA4705AA_AS_03701	CDS	549	idi	5.3.3.2	COG1443	Isopentenyl-diphosphate Delta-isomerase
ESC_VA4705AA_AS_03701	gene	549	idi			
ESC_VA4705AA_AS_03702	CDS	1518	lysS	6.1.1.6	COG1190	Lysine--tRNA ligase
ESC_VA4705AA_AS_03702	gene	1518	lysS			
ESC_VA4705AA_AS_03703	CDS	882	prfB_2		COG1186	Peptide chain release factor RF2
ESC_VA4705AA_AS_03703	gene	882	prfB_2			
ESC_VA4705AA_AS_03704	CDS	1734	recJ	3.1.-.-	COG0608	Single-stranded-DNA-specific exonuclease RecJ
ESC_VA4705AA_AS_03704	gene	1734	recJ			
ESC_VA4705AA_AS_03705	CDS	711	dsbC		COG1651	Thiol:disulfide interchange protein DsbC
ESC_VA4705AA_AS_03705	gene	711	dsbC			
ESC_VA4705AA_AS_03706	CDS	897	xerD_4		COG4974	Tyrosine recombinase XerD
ESC_VA4705AA_AS_03706	gene	897	xerD_4			
ESC_VA4705AA_AS_03707	CDS	522	fldB		COG0716	Flavodoxin 2
ESC_VA4705AA_AS_03707	gene	522	fldB			
ESC_VA4705AA_AS_03708	CDS	408	ygfX			Inner membrane protein YgfX
ESC_VA4705AA_AS_03708	gene	408	ygfX			
ESC_VA4705AA_AS_03709	CDS	267	sdhE		COG2938	FAD assembly factor SdhE
ESC_VA4705AA_AS_03709	gene	267	sdhE			
ESC_VA4705AA_AS_03710	CDS	981	ygfZ		COG0354	tRNA-modifying protein YgfZ
ESC_VA4705AA_AS_03710	gene	981	ygfZ			
ESC_VA4705AA_AS_03711	CDS	660				hypothetical protein
ESC_VA4705AA_AS_03711	gene	660				
ESC_VA4705AA_AS_03712	CDS	312				hypothetical protein
ESC_VA4705AA_AS_03712	gene	312				
ESC_VA4705AA_AS_03713	CDS	1434	bglA_1	3.2.1.86	COG2723	6-phospho-beta-glucosidase BglA
ESC_VA4705AA_AS_03713	gene	1434	bglA_1			
ESC_VA4705AA_AS_03714	CDS	744	ygfF	1.-.-.-		putative oxidoreductase YgfF
ESC_VA4705AA_AS_03714	gene	744	ygfF			
ESC_VA4705AA_AS_03715	CDS	2874	gcvP	1.4.4.2	COG0403	Glycine dehydrogenase (decarboxylating)
ESC_VA4705AA_AS_03715	gene	2874	gcvP			
ESC_VA4705AA_AS_03716	CDS	390	gcvH		COG0509	Glycine cleavage system H protein
ESC_VA4705AA_AS_03716	gene	390	gcvH			
ESC_VA4705AA_AS_03717	CDS	1095	gcvT	2.1.2.10	COG0404	Aminomethyltransferase
ESC_VA4705AA_AS_03717	gene	1095	gcvT			
ESC_VA4705AA_AS_03718	CDS	1203	ubiI	1.14.13.-	COG0654	2-octaprenylphenol hydroxylase
ESC_VA4705AA_AS_03718	gene	1203	ubiI			
ESC_VA4705AA_AS_03719	CDS	1179	ubiH	1.14.13.-	COG0654	2-octaprenyl-6-methoxyphenol hydroxylase
ESC_VA4705AA_AS_03719	gene	1179	ubiH			
ESC_VA4705AA_AS_03720	CDS	1326	pepP	3.4.11.9	COG0006	Xaa-Pro aminopeptidase
ESC_VA4705AA_AS_03720	gene	1326	pepP			
ESC_VA4705AA_AS_03721	CDS	579				hypothetical protein
ESC_VA4705AA_AS_03721	gene	579				
ESC_VA4705AA_AS_03722	CDS	330	zapA		COG3027	Cell division protein ZapA
ESC_VA4705AA_AS_03722	gene	330	zapA			
ESC_VA4705AA_AS_03723	CDS	603	ygfA	6.3.3.2	COG0212	5-formyltetrahydrofolate cyclo-ligase
ESC_VA4705AA_AS_03723	gene	603	ygfA			
ESC_VA4705AA_AS_03724	CDS	1233	serA	1.1.1.95	COG0111	D-3-phosphoglycerate dehydrogenase
ESC_VA4705AA_AS_03724	gene	1233	serA			
ESC_VA4705AA_AS_03725	CDS	660	rpiA	5.3.1.6	COG0120	Ribose-5-phosphate isomerase A
ESC_VA4705AA_AS_03725	gene	660	rpiA			
ESC_VA4705AA_AS_03726	CDS	231				hypothetical protein
ESC_VA4705AA_AS_03726	gene	231				
ESC_VA4705AA_AS_03727	CDS	894	argP		COG0583	HTH-type transcriptional regulator ArgP
ESC_VA4705AA_AS_03727	gene	894	argP			
ESC_VA4705AA_AS_03728	CDS	2145	scpA	5.4.99.2	COG1884	Methylmalonyl-CoA mutase
ESC_VA4705AA_AS_03728	gene	2145	scpA			
ESC_VA4705AA_AS_03729	CDS	996	argK	3.6.5.-	COG1703	GTPase ArgK
ESC_VA4705AA_AS_03729	gene	996	argK			
ESC_VA4705AA_AS_03730	CDS	786	scpB	4.1.1.41	COG1024	Methylmalonyl-CoA decarboxylase
ESC_VA4705AA_AS_03730	gene	786	scpB			
ESC_VA4705AA_AS_03731	CDS	1479	scpC	2.8.3.-	COG0427	Propionyl-CoA:succinate CoA transferase
ESC_VA4705AA_AS_03731	gene	1479	scpC			
ESC_VA4705AA_AS_03732	CDS	897	cynR_2			HTH-type transcriptional regulator CynR
ESC_VA4705AA_AS_03732	gene	897	cynR_2			
ESC_VA4705AA_AS_03733	CDS	741			COG2968	26 kDa periplasmic immunogenic protein
ESC_VA4705AA_AS_03733	gene	741				
ESC_VA4705AA_AS_03734	CDS	636	argO		COG1279	Arginine exporter protein ArgO
ESC_VA4705AA_AS_03734	gene	636	argO			
ESC_VA4705AA_AS_03735	CDS	861	mscS		COG0668	Small-conductance mechanosensitive channel
ESC_VA4705AA_AS_03735	gene	861	mscS			
ESC_VA4705AA_AS_03736	CDS	1080	fbaA_2	4.1.2.13	COG0191	Fructose-bisphosphate aldolase class 2
ESC_VA4705AA_AS_03736	gene	1080	fbaA_2			
ESC_VA4705AA_AS_03737	CDS	1164	pgk	2.7.2.3	COG0126	Phosphoglycerate kinase
ESC_VA4705AA_AS_03737	gene	1164	pgk			
ESC_VA4705AA_AS_03738	CDS	1020	epd	1.2.1.72	COG0057	D-erythrose-4-phosphate dehydrogenase
ESC_VA4705AA_AS_03738	gene	1020	epd			
ESC_VA4705AA_AS_03739	CDS	432				hypothetical protein
ESC_VA4705AA_AS_03739	gene	432				
ESC_VA4705AA_AS_03740	CDS	579				hypothetical protein
ESC_VA4705AA_AS_03740	gene	579				
ESC_VA4705AA_AS_03741	CDS	708				hypothetical protein
ESC_VA4705AA_AS_03741	gene	708				
ESC_VA4705AA_AS_03742	CDS	678	ecfA1_1	3.6.3.-	COG1122	Energy-coupling factor transporter ATP-binding protein EcfA1
ESC_VA4705AA_AS_03742	gene	678	ecfA1_1			
ESC_VA4705AA_AS_03743	CDS	678	ecfA1_2	3.6.3.-		Energy-coupling factor transporter ATP-binding protein EcfA1
ESC_VA4705AA_AS_03743	gene	678	ecfA1_2			
ESC_VA4705AA_AS_03744	CDS	714	coaA_1	2.7.1.33		Pantothenate kinase
ESC_VA4705AA_AS_03744	gene	714	coaA_1			
ESC_VA4705AA_AS_03745	CDS	510	fumE	4.2.1.2	COG3722	Fumarase E
ESC_VA4705AA_AS_03745	gene	510	fumE			
ESC_VA4705AA_AS_03746	CDS	966	yggF	3.1.3.11	COG1494	Fructose-1,6-bisphosphatase 2 class 2
ESC_VA4705AA_AS_03746	gene	966	yggF			
ESC_VA4705AA_AS_03747	CDS	1278	yggP	1.1.1.17	COG1063	Mannitol-1-phosphate 5-dehydrogenase
ESC_VA4705AA_AS_03747	gene	1278	yggP			
ESC_VA4705AA_AS_03748	CDS	1389	mtlA_1			PTS system mannitol-specific EIICB component
ESC_VA4705AA_AS_03748	gene	1389	mtlA_1			
ESC_VA4705AA_AS_03749	CDS	444	cmtB		COG1762	Mannitol-specific cryptic phosphotransferase enzyme IIA component
ESC_VA4705AA_AS_03749	gene	444	cmtB			
ESC_VA4705AA_AS_03750	CDS	1992	tktA	2.2.1.1	COG0021	Transketolase 1
ESC_VA4705AA_AS_03750	gene	1992	tktA			
ESC_VA4705AA_AS_03751	CDS	759	loiP	3.4.24.-	COG0501	Metalloprotease LoiP
ESC_VA4705AA_AS_03751	gene	759	loiP			
ESC_VA4705AA_AS_03752	CDS	921	speB	3.5.3.11	COG0010	Agmatinase
ESC_VA4705AA_AS_03752	gene	921	speB			
ESC_VA4705AA_AS_03753	CDS	732				hypothetical protein
ESC_VA4705AA_AS_03753	gene	732				
ESC_VA4705AA_AS_03754	CDS	1977	speA	4.1.1.19	COG1166	Biosynthetic arginine decarboxylase
ESC_VA4705AA_AS_03754	gene	1977	speA			
ESC_VA4705AA_AS_03755	CDS	252				hypothetical protein
ESC_VA4705AA_AS_03755	gene	252				
ESC_VA4705AA_AS_03756	CDS	1155	metK	2.5.1.6	COG0192	S-adenosylmethionine synthase
ESC_VA4705AA_AS_03756	gene	1155	metK			
ESC_VA4705AA_AS_03757	CDS	1395	galP			Galactose-proton symporter
ESC_VA4705AA_AS_03757	gene	1395	galP			
ESC_VA4705AA_AS_03758	CDS	456	sprT			Protein SprT
ESC_VA4705AA_AS_03758	gene	456	sprT			
ESC_VA4705AA_AS_03759	CDS	708	endA	3.1.21.1	COG2356	Endonuclease-1
ESC_VA4705AA_AS_03759	gene	708	endA			
ESC_VA4705AA_AS_03760	CDS	732	rsmE	2.1.1.193	COG1385	Ribosomal RNA small subunit methyltransferase E
ESC_VA4705AA_AS_03760	gene	732	rsmE			
ESC_VA4705AA_AS_03761	CDS	951	gshB	6.3.2.3	COG0189	Glutathione synthetase
ESC_VA4705AA_AS_03761	gene	951	gshB			
ESC_VA4705AA_AS_03762	CDS	636				hypothetical protein
ESC_VA4705AA_AS_03762	gene	636				
ESC_VA4705AA_AS_03763	CDS	417	yqgF	3.1.-.-	COG0816	Putative pre-16S rRNA nuclease
ESC_VA4705AA_AS_03763	gene	417	yqgF			
ESC_VA4705AA_AS_03764	CDS	978	yggR_2		COG2805	putative protein YggR
ESC_VA4705AA_AS_03764	gene	978	yggR_2			
ESC_VA4705AA_AS_03765	CDS	705	yggS		COG0325	Pyridoxal phosphate homeostasis protein
ESC_VA4705AA_AS_03765	gene	705	yggS			
ESC_VA4705AA_AS_03766	CDS	567				hypothetical protein
ESC_VA4705AA_AS_03766	gene	567				
ESC_VA4705AA_AS_03767	CDS	291				hypothetical protein
ESC_VA4705AA_AS_03767	gene	291				
ESC_VA4705AA_AS_03768	CDS	594	rdgB	3.6.1.66	COG0127	dITP/XTP pyrophosphatase
ESC_VA4705AA_AS_03768	gene	594	rdgB			
ESC_VA4705AA_AS_03769	CDS	1137	hemN_2	1.3.99.-	COG0635	Oxygen-independent coproporphyrinogen-III oxidase-like protein YqeR
ESC_VA4705AA_AS_03769	gene	1137	hemN_2			
ESC_VA4705AA_AS_03770	CDS	1008				hypothetical protein
ESC_VA4705AA_AS_03770	gene	1008				
ESC_VA4705AA_AS_03771	CDS	1047	ansB	3.5.1.1	COG0252	L-asparaginase 2
ESC_VA4705AA_AS_03771	gene	1047	ansB			
ESC_VA4705AA_AS_03772	CDS	720				hypothetical protein
ESC_VA4705AA_AS_03772	gene	720				
ESC_VA4705AA_AS_03773	CDS	327			COG3171	putative protein
ESC_VA4705AA_AS_03773	gene	327				
ESC_VA4705AA_AS_03774	CDS	720	trmB	2.1.1.33	COG0220	tRNA (guanine-N(7)-)-methyltransferase
ESC_VA4705AA_AS_03774	gene	720	trmB			
ESC_VA4705AA_AS_03775	CDS	1053	mutY	3.2.2.-	COG1194	Adenine DNA glycosylase
ESC_VA4705AA_AS_03775	gene	1053	mutY			
ESC_VA4705AA_AS_03776	CDS	276	yggX		COG2924	putative Fe(2+)-trafficking protein
ESC_VA4705AA_AS_03776	gene	276	yggX			
ESC_VA4705AA_AS_03777	CDS	1080	mltC	4.2.2.-	COG0741	Membrane-bound lytic murein transglycosylase C
ESC_VA4705AA_AS_03777	gene	1080	mltC			
ESC_VA4705AA_AS_03778	CDS	1257	nupG			Nucleoside permease NupG
ESC_VA4705AA_AS_03778	gene	1257	nupG			
ESC_VA4705AA_AS_03779	CDS	2136	speC	4.1.1.17	COG1982	Constitutive ornithine decarboxylase
ESC_VA4705AA_AS_03779	gene	2136	speC			
ESC_VA4705AA_AS_03780	CDS	708				hypothetical protein
ESC_VA4705AA_AS_03780	gene	708				
ESC_VA4705AA_AS_03781	tRNA	76				tRNA-Phe(gaa)
ESC_VA4705AA_AS_03781	gene	76				
ESC_VA4705AA_AS_03782	CDS	993	xerC_4			Tyrosine recombinase XerC
ESC_VA4705AA_AS_03782	gene	993	xerC_4			
ESC_VA4705AA_AS_03783	CDS	1566				hypothetical protein
ESC_VA4705AA_AS_03783	gene	1566				
ESC_VA4705AA_AS_03784	CDS	1515	addA	3.6.4.12		ATP-dependent helicase/nuclease subunit A
ESC_VA4705AA_AS_03784	gene	1515	addA			
ESC_VA4705AA_AS_03785	CDS	3255				hypothetical protein
ESC_VA4705AA_AS_03785	gene	3255				
ESC_VA4705AA_AS_03786	CDS	393				hypothetical protein
ESC_VA4705AA_AS_03786	gene	393				
ESC_VA4705AA_AS_03787	CDS	657				hypothetical protein
ESC_VA4705AA_AS_03787	gene	657				
ESC_VA4705AA_AS_03788	CDS	699				hypothetical protein
ESC_VA4705AA_AS_03788	gene	699				
ESC_VA4705AA_AS_03789	CDS	1893	uvrD_2	3.6.4.12	COG0210	DNA helicase II
ESC_VA4705AA_AS_03789	gene	1893	uvrD_2			
ESC_VA4705AA_AS_03790	CDS	1824				hypothetical protein
ESC_VA4705AA_AS_03790	gene	1824				
ESC_VA4705AA_AS_03791	CDS	687				hypothetical protein
ESC_VA4705AA_AS_03791	gene	687				
ESC_VA4705AA_AS_03792	CDS	948				hypothetical protein
ESC_VA4705AA_AS_03792	gene	948				
ESC_VA4705AA_AS_03793	CDS	978	traC_3	2.7.7.-		DNA primase TraC
ESC_VA4705AA_AS_03793	gene	978	traC_3			
ESC_VA4705AA_AS_03794	CDS	384				hypothetical protein
ESC_VA4705AA_AS_03794	gene	384				
ESC_VA4705AA_AS_03795	CDS	630				hypothetical protein
ESC_VA4705AA_AS_03795	gene	630				
ESC_VA4705AA_AS_03796	CDS	378				hypothetical protein
ESC_VA4705AA_AS_03796	gene	378				
ESC_VA4705AA_AS_03797	CDS	480				hypothetical protein
ESC_VA4705AA_AS_03797	gene	480				
ESC_VA4705AA_AS_03798	CDS	375				hypothetical protein
ESC_VA4705AA_AS_03798	gene	375				
ESC_VA4705AA_AS_03799	CDS	519				hypothetical protein
ESC_VA4705AA_AS_03799	gene	519				
ESC_VA4705AA_AS_03800	CDS	903				hypothetical protein
ESC_VA4705AA_AS_03800	gene	903				
ESC_VA4705AA_AS_03801	CDS	405				hypothetical protein
ESC_VA4705AA_AS_03801	gene	405				
ESC_VA4705AA_AS_03802	CDS	564				hypothetical protein
ESC_VA4705AA_AS_03802	gene	564				
ESC_VA4705AA_AS_03803	CDS	390				hypothetical protein
ESC_VA4705AA_AS_03803	gene	390				
ESC_VA4705AA_AS_03804	CDS	1575				hypothetical protein
ESC_VA4705AA_AS_03804	gene	1575				
ESC_VA4705AA_AS_03805	CDS	336				hypothetical protein
ESC_VA4705AA_AS_03805	gene	336				
ESC_VA4705AA_AS_03806	CDS	1452				hypothetical protein
ESC_VA4705AA_AS_03806	gene	1452				
ESC_VA4705AA_AS_03807	CDS	975				hypothetical protein
ESC_VA4705AA_AS_03807	gene	975				
ESC_VA4705AA_AS_03808	CDS	396				hypothetical protein
ESC_VA4705AA_AS_03808	gene	396				
ESC_VA4705AA_AS_03809	CDS	210				hypothetical protein
ESC_VA4705AA_AS_03809	gene	210				
ESC_VA4705AA_AS_03810	CDS	204	rcbA			Double-strand break reduction protein
ESC_VA4705AA_AS_03810	gene	204	rcbA			
ESC_VA4705AA_AS_03811	CDS	381				hypothetical protein
ESC_VA4705AA_AS_03811	gene	381				
ESC_VA4705AA_AS_03812	CDS	2829				hypothetical protein
ESC_VA4705AA_AS_03812	gene	2829				
ESC_VA4705AA_AS_03813	CDS	444				hypothetical protein
