locus_tag	ftype	length_bp	gene	EC_number	COG	product
SRR8582162_04298	gene	303	rplW			
SRR8582162_04299	CDS	822	rplB		COG0090	50S ribosomal protein L2
SRR8582162_04299	gene	822	rplB			
SRR8582162_04300	CDS	279	rpsS		COG0185	30S ribosomal protein S19
SRR8582162_04300	gene	279	rpsS			
SRR8582162_04301	CDS	333	rplV		COG0091	50S ribosomal protein L22
SRR8582162_04301	gene	333	rplV			
SRR8582162_04302	CDS	702	rpsC		COG0092	30S ribosomal protein S3
SRR8582162_04302	gene	702	rpsC			
SRR8582162_04303	CDS	411	rplP		COG0197	50S ribosomal protein L16
SRR8582162_04303	gene	411	rplP			
SRR8582162_04304	CDS	192	rpmC		COG0255	50S ribosomal protein L29
SRR8582162_04304	gene	192	rpmC			
SRR8582162_04305	CDS	255	rpsQ		COG0186	30S ribosomal protein S17
SRR8582162_04305	gene	255	rpsQ			
SRR8582162_04306	CDS	372	rplN		COG0093	50S ribosomal protein L14
SRR8582162_04306	gene	372	rplN			
SRR8582162_04307	CDS	315	rplX		COG0198	50S ribosomal protein L24
SRR8582162_04307	gene	315	rplX			
SRR8582162_04308	CDS	540	rplE		COG0094	50S ribosomal protein L5
SRR8582162_04308	gene	540	rplE			
SRR8582162_04309	CDS	306	rpsN		COG0199	30S ribosomal protein S14
SRR8582162_04309	gene	306	rpsN			
SRR8582162_04310	CDS	393	rpsH		COG0096	30S ribosomal protein S8
SRR8582162_04310	gene	393	rpsH			
SRR8582162_04311	CDS	534	rplF		COG0097	50S ribosomal protein L6
SRR8582162_04311	gene	534	rplF			
SRR8582162_04312	CDS	354	rplR		COG0256	50S ribosomal protein L18
SRR8582162_04312	gene	354	rplR			
SRR8582162_04313	CDS	504	rpsE		COG0098	30S ribosomal protein S5
SRR8582162_04313	gene	504	rpsE			
SRR8582162_04314	CDS	180	rpmD		COG1841	50S ribosomal protein L30
SRR8582162_04314	gene	180	rpmD			
SRR8582162_04315	CDS	435	rplO		COG0200	50S ribosomal protein L15
SRR8582162_04315	gene	435	rplO			
SRR8582162_04316	CDS	1332	secY		COG0201	Protein translocase subunit SecY
SRR8582162_04316	gene	1332	secY			
SRR8582162_04317	CDS	117	rpmJ		COG0257	50S ribosomal protein L36
SRR8582162_04317	gene	117	rpmJ			
SRR8582162_04318	CDS	357	rpsM		COG0099	30S ribosomal protein S13
SRR8582162_04318	gene	357	rpsM			
SRR8582162_04319	CDS	390	rpsK		COG0100	30S ribosomal protein S11
SRR8582162_04319	gene	390	rpsK			
SRR8582162_04320	CDS	621	rpsD		COG0522	30S ribosomal protein S4
SRR8582162_04320	gene	621	rpsD			
SRR8582162_04321	CDS	990	rpoA	2.7.7.6		DNA-directed RNA polymerase subunit alpha
SRR8582162_04321	gene	990	rpoA			
SRR8582162_04322	CDS	384	rplQ		COG0203	50S ribosomal protein L17
SRR8582162_04322	gene	384	rplQ			
SRR8582162_04323	CDS	369				hypothetical protein
SRR8582162_04323	gene	369				
SRR8582162_04324	CDS	426	zntR		COG0789	HTH-type transcriptional regulator ZntR
SRR8582162_04324	gene	426	zntR			
SRR8582162_04325	CDS	219	arfA		COG3036	Alternative ribosome-rescue factor A
SRR8582162_04325	gene	219	arfA			
SRR8582162_04326	CDS	411	mscL		COG1970	Large-conductance mechanosensitive channel
SRR8582162_04326	gene	411	mscL			
SRR8582162_04327	CDS	1377	trkA		COG0569	Trk system potassium uptake protein TrkA
SRR8582162_04327	gene	1377	trkA			
SRR8582162_04328	CDS	1290	rsmB	2.1.1.176	COG0144	Ribosomal RNA small subunit methyltransferase B
SRR8582162_04328	gene	1290	rsmB			
SRR8582162_04329	CDS	948	fmt	2.1.2.9	COG0223	Methionyl-tRNA formyltransferase
SRR8582162_04329	gene	948	fmt			
SRR8582162_04330	CDS	510	def	3.5.1.88	COG0242	Peptide deformylase
SRR8582162_04330	gene	510	def			
SRR8582162_04331	CDS	1125				hypothetical protein
SRR8582162_04331	gene	1125				
SRR8582162_04332	CDS	474	smg			Protein Smg
SRR8582162_04332	gene	474	smg			
SRR8582162_04333	CDS	543	topA_2	5.99.1.2	COG0550	DNA topoisomerase 1
SRR8582162_04333	gene	543	topA_2			
SRR8582162_04334	CDS	573	tsaC	2.7.7.87	COG0009	Threonylcarbamoyl-AMP synthase
SRR8582162_04334	gene	573	tsaC			
SRR8582162_04335	CDS	819	aroE	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
SRR8582162_04335	gene	819	aroE			
SRR8582162_04336	CDS	258				hypothetical protein
SRR8582162_04336	gene	258				
SRR8582162_04337	CDS	555	yrdA_2		COG0663	Protein YrdA
SRR8582162_04337	gene	555	yrdA_2			
SRR8582162_04338	CDS	468				hypothetical protein
SRR8582162_04338	gene	468				
SRR8582162_04339	CDS	258				hypothetical protein
SRR8582162_04339	gene	258				
SRR8582162_04340	CDS	213				hypothetical protein
SRR8582162_04340	gene	213				
SRR8582162_04341	CDS	1119				hypothetical protein
SRR8582162_04341	gene	1119				
SRR8582162_04342	CDS	360	rusA_2	3.1.22.4	COG4570	Crossover junction endodeoxyribonuclease RusA
SRR8582162_04342	gene	360	rusA_2			
SRR8582162_04343	CDS	690				hypothetical protein
SRR8582162_04343	gene	690				
SRR8582162_04344	CDS	861				hypothetical protein
SRR8582162_04344	gene	861				
SRR8582162_04345	CDS	387				hypothetical protein
SRR8582162_04345	gene	387				
SRR8582162_04346	CDS	282				hypothetical protein
SRR8582162_04346	gene	282				
SRR8582162_04347	CDS	615				hypothetical protein
SRR8582162_04347	gene	615				
SRR8582162_04348	CDS	270				hypothetical protein
SRR8582162_04348	gene	270				
SRR8582162_04349	CDS	123				hypothetical protein
SRR8582162_04349	gene	123				
SRR8582162_04350	CDS	540				hypothetical protein
SRR8582162_04350	gene	540				
SRR8582162_04351	CDS	351				hypothetical protein
SRR8582162_04351	gene	351				
SRR8582162_04352	CDS	483				hypothetical protein
SRR8582162_04352	gene	483				
SRR8582162_04353	CDS	1758				hypothetical protein
SRR8582162_04353	gene	1758				
SRR8582162_04354	CDS	183				hypothetical protein
SRR8582162_04354	gene	183				
SRR8582162_04355	CDS	1242				hypothetical protein
SRR8582162_04355	gene	1242				
SRR8582162_04356	CDS	651				hypothetical protein
SRR8582162_04356	gene	651				
SRR8582162_04357	CDS	1206				hypothetical protein
SRR8582162_04357	gene	1206				
SRR8582162_04358	CDS	189				hypothetical protein
SRR8582162_04358	gene	189				
SRR8582162_04359	CDS	306				hypothetical protein
SRR8582162_04359	gene	306				
SRR8582162_04360	CDS	339				hypothetical protein
SRR8582162_04360	gene	339				
SRR8582162_04361	CDS	447				hypothetical protein
SRR8582162_04361	gene	447				
SRR8582162_04362	CDS	345				hypothetical protein
SRR8582162_04362	gene	345				
SRR8582162_04363	CDS	756				hypothetical protein
SRR8582162_04363	gene	756				
SRR8582162_04364	CDS	372				hypothetical protein
SRR8582162_04364	gene	372				
SRR8582162_04365	CDS	279				hypothetical protein
SRR8582162_04365	gene	279				
SRR8582162_04366	CDS	3228				hypothetical protein
SRR8582162_04366	gene	3228				
SRR8582162_04367	CDS	342				hypothetical protein
SRR8582162_04367	gene	342				
SRR8582162_04368	CDS	996				hypothetical protein
SRR8582162_04368	gene	996				
SRR8582162_04369	CDS	1017				hypothetical protein
SRR8582162_04369	gene	1017				
SRR8582162_04370	CDS	798	rfaP	2.7.1.-		Lipopolysaccharide core heptose(I) kinase RfaP
SRR8582162_04370	gene	798	rfaP			
SRR8582162_04371	CDS	1125	rfaG	2.4.-.-		Lipopolysaccharide core biosynthesis protein RfaG
SRR8582162_04371	gene	1125	rfaG			
SRR8582162_04372	CDS	1059	rfaQ	2.-.-.-	COG0859	Lipopolysaccharide core heptosyltransferase RfaQ
SRR8582162_04372	gene	1059	rfaQ			
SRR8582162_04373	CDS	1278	waaA	2.4.99.12	COG1519	3-deoxy-D-manno-octulosonic acid transferase
SRR8582162_04373	gene	1278	waaA			
SRR8582162_04374	CDS	480	coaD	2.7.7.3	COG0669	Phosphopantetheine adenylyltransferase
SRR8582162_04374	gene	480	coaD			
SRR8582162_04375	CDS	810	mutM	3.2.2.23	COG0266	Formamidopyrimidine-DNA glycosylase
SRR8582162_04375	gene	810	mutM			
SRR8582162_04376	CDS	168	rpmG		COG0267	50S ribosomal protein L33
SRR8582162_04376	gene	168	rpmG			
SRR8582162_04377	CDS	237	rpmB		COG0227	50S ribosomal protein L28
SRR8582162_04377	gene	237	rpmB			
SRR8582162_04378	CDS	669				hypothetical protein
SRR8582162_04378	gene	669				
SRR8582162_04379	CDS	1221	coaBC		COG0452	Coenzyme A biosynthesis bifunctional protein CoaBC
SRR8582162_04379	gene	1221	coaBC			
SRR8582162_04380	CDS	459	dut	3.6.1.23	COG0756	Deoxyuridine 5'-triphosphate nucleotidohydrolase
SRR8582162_04380	gene	459	dut			
SRR8582162_04381	CDS	597	slmA			Nucleoid occlusion factor SlmA
SRR8582162_04381	gene	597	slmA			
SRR8582162_04382	CDS	642	pyrE	2.4.2.10	COG0461	Orotate phosphoribosyltransferase
SRR8582162_04382	gene	642	pyrE			
SRR8582162_04383	CDS	717	rph	2.7.7.56		Ribonuclease PH
SRR8582162_04383	gene	717	rph			
SRR8582162_04384	CDS	864				hypothetical protein
SRR8582162_04384	gene	864				
SRR8582162_04385	CDS	1266	intA_4		COG0582	Prophage integrase IntA
SRR8582162_04385	gene	1266	intA_4			
SRR8582162_04386	CDS	207				hypothetical protein
SRR8582162_04386	gene	207				
SRR8582162_04387	CDS	837				hypothetical protein
SRR8582162_04387	gene	837				
SRR8582162_04388	CDS	522				hypothetical protein
SRR8582162_04388	gene	522				
SRR8582162_04389	CDS	297				hypothetical protein
SRR8582162_04389	gene	297				
SRR8582162_04390	CDS	315				hypothetical protein
SRR8582162_04390	gene	315				
SRR8582162_04391	CDS	1044				hypothetical protein
SRR8582162_04391	gene	1044				
SRR8582162_04392	CDS	1839				hypothetical protein
SRR8582162_04392	gene	1839				
SRR8582162_04393	CDS	153				hypothetical protein
SRR8582162_04393	gene	153				
SRR8582162_04394	CDS	1119	ybdK	6.3.2.2	COG2170	Putative glutamate--cysteine ligase 2
SRR8582162_04394	gene	1119	ybdK			
SRR8582162_04395	CDS	249				hypothetical protein
SRR8582162_04395	gene	249				
SRR8582162_04396	CDS	369				hypothetical protein
SRR8582162_04396	gene	369				
SRR8582162_04397	CDS	654	nfsB	1.-.-.-	COG0778	Oxygen-insensitive NAD(P)H nitroreductase
SRR8582162_04397	gene	654	nfsB			
SRR8582162_04398	CDS	1248	ybdG		COG0668	Miniconductance mechanosensitive channel YbdG
SRR8582162_04398	gene	1248	ybdG			
SRR8582162_04399	CDS	1377	pheP		COG1113	Phenylalanine-specific permease
SRR8582162_04399	gene	1377	pheP			
SRR8582162_04400	CDS	3144	cusA		COG3696	Cation efflux system protein CusA
SRR8582162_04400	gene	3144	cusA			
SRR8582162_04401	CDS	1224	cusB			Cation efflux system protein CusB
SRR8582162_04401	gene	1224	cusB			
SRR8582162_04402	CDS	333	cusF		COG5569	Cation efflux system protein CusF
SRR8582162_04402	gene	333	cusF			
SRR8582162_04403	CDS	1383	cusC_2		COG1538	Cation efflux system protein CusC
SRR8582162_04403	gene	1383	cusC_2			
SRR8582162_04404	CDS	684	cusR		COG0745	Transcriptional regulatory protein CusR
SRR8582162_04404	gene	684	cusR			
SRR8582162_04405	CDS	1449	cusS	2.7.13.3	COG0642	Sensor kinase CusS
SRR8582162_04405	gene	1449	cusS			
SRR8582162_04406	CDS	648	vgrG1_1	6.3.2.-		Actin cross-linking toxin VgrG1
SRR8582162_04406	gene	648	vgrG1_1			
SRR8582162_04407	CDS	891				hypothetical protein
SRR8582162_04407	gene	891				
SRR8582162_04408	CDS	762	rhaR_4			HTH-type transcriptional activator RhaR
SRR8582162_04408	gene	762	rhaR_4			
SRR8582162_04409	CDS	954	ompT	3.4.23.49	COG4571	Protease 7
SRR8582162_04409	gene	954	ompT			
SRR8582162_04410	CDS	750	appY		COG2207	HTH-type transcriptional regulator AppY
SRR8582162_04410	gene	750	appY			
SRR8582162_04411	CDS	1158	chuR_2	1.1.99.-	COG0641	Anaerobic sulfatase-maturating enzyme
SRR8582162_04411	gene	1158	chuR_2			
SRR8582162_04412	CDS	1683				hypothetical protein
SRR8582162_04412	gene	1683				
SRR8582162_04413	CDS	762	ydeO		COG2207	HTH-type transcriptional regulator YdeO
SRR8582162_04413	gene	762	ydeO			
SRR8582162_04414	CDS	198	safA			Two-component-system connector protein SafA
SRR8582162_04414	gene	198	safA			
SRR8582162_04415	CDS	2280	ydeP		COG0243	Protein YdeP
SRR8582162_04415	gene	2280	ydeP			
SRR8582162_04416	CDS	915	fimH_2			Type 1 fimbrin D-mannose specific adhesin
SRR8582162_04416	gene	915	fimH_2			
SRR8582162_04417	CDS	504	fimG_2			Protein FimG
SRR8582162_04417	gene	504	fimG_2			
SRR8582162_04418	CDS	531	fimF_2			Protein FimF
SRR8582162_04418	gene	531	fimF_2			
SRR8582162_04419	CDS	2652	fimD_2		COG3188	Outer membrane usher protein FimD
SRR8582162_04419	gene	2652	fimD_2			
SRR8582162_04420	CDS	711	focC_2			Chaperone protein FocC
SRR8582162_04420	gene	711	focC_2			
SRR8582162_04421	CDS	564	fimA_3			Type-1 fimbrial protein, A chain
SRR8582162_04421	gene	564	fimA_3			
SRR8582162_04422	CDS	1323	hipA	2.7.11.1	COG3550	Serine/threonine-protein kinase toxin HipA
SRR8582162_04422	gene	1323	hipA			
SRR8582162_04423	CDS	267	hipB		COG1396	Antitoxin HipB
SRR8582162_04423	gene	267	hipB			
SRR8582162_04424	CDS	1374				hypothetical protein
SRR8582162_04424	gene	1374				
SRR8582162_04425	CDS	1392				hypothetical protein
SRR8582162_04425	gene	1392				
SRR8582162_04426	CDS	5679				hypothetical protein
SRR8582162_04426	gene	5679				
SRR8582162_04427	CDS	150				hypothetical protein
SRR8582162_04427	gene	150				
SRR8582162_04428	tRNA	76				tRNA-Asn(gtt)
SRR8582162_04428	gene	76				
SRR8582162_04429	CDS	798	mtfA		COG3228	Protein MtfA
SRR8582162_04429	gene	798	mtfA			
SRR8582162_04430	tRNA	90				tRNA-Ser(cga)
SRR8582162_04430	gene	90				
SRR8582162_04431	CDS	489				hypothetical protein
SRR8582162_04431	gene	489				
SRR8582162_04432	CDS	468				hypothetical protein
SRR8582162_04432	gene	468				
SRR8582162_04433	CDS	1011				hypothetical protein
SRR8582162_04433	gene	1011				
SRR8582162_04434	CDS	204				hypothetical protein
SRR8582162_04434	gene	204				
SRR8582162_04435	CDS	2472				hypothetical protein
SRR8582162_04435	gene	2472				
SRR8582162_04436	CDS	192				hypothetical protein
SRR8582162_04436	gene	192				
SRR8582162_04437	CDS	189				hypothetical protein
SRR8582162_04437	gene	189				
SRR8582162_04438	CDS	165				hypothetical protein
SRR8582162_04438	gene	165				
SRR8582162_04439	CDS	219				hypothetical protein
SRR8582162_04439	gene	219				
SRR8582162_04440	CDS	129	ydfB			putative protein YdfB
SRR8582162_04440	gene	129	ydfB			
SRR8582162_04441	CDS	237				hypothetical protein
SRR8582162_04441	gene	237				
SRR8582162_04442	CDS	339				hypothetical protein
SRR8582162_04442	gene	339				
SRR8582162_04443	CDS	243				hypothetical protein
SRR8582162_04443	gene	243				
SRR8582162_04444	CDS	426				hypothetical protein
SRR8582162_04444	gene	426				
SRR8582162_04445	CDS	1089				hypothetical protein
SRR8582162_04445	gene	1089				
SRR8582162_04446	CDS	426				hypothetical protein
SRR8582162_04446	gene	426				
SRR8582162_04447	CDS	201				hypothetical protein
SRR8582162_04447	gene	201				
SRR8582162_04448	CDS	183				hypothetical protein
SRR8582162_04448	gene	183				
SRR8582162_04449	CDS	177				hypothetical protein
SRR8582162_04449	gene	177				
SRR8582162_04450	CDS	1344				Invasin
SRR8582162_04450	gene	1344				
SRR8582162_04451	CDS	705				hypothetical protein
SRR8582162_04451	gene	705				
SRR8582162_04452	CDS	1317	yhjE_2			Inner membrane metabolite transport protein YhjE
SRR8582162_04452	gene	1317	yhjE_2			
SRR8582162_04453	CDS	1455	amn	3.2.2.4	COG0775	AMP nucleosidase
SRR8582162_04453	gene	1455	amn			
SRR8582162_04454	CDS	717	yeeN		COG0217	putative transcriptional regulatory protein YeeN
SRR8582162_04454	gene	717	yeeN			
SRR8582162_04455	tRNA	76				tRNA-Asn(gtt)
SRR8582162_04455	gene	76				
SRR8582162_04456	CDS	1455	yeeO		COG0534	putative FMN/FAD exporter YeeO
SRR8582162_04456	gene	1455	yeeO			
SRR8582162_04457	tRNA	76				tRNA-Asn(gtt)
SRR8582162_04457	gene	76				
SRR8582162_04458	CDS	951	cbl			HTH-type transcriptional regulator cbl
SRR8582162_04458	gene	951	cbl			
SRR8582162_04459	CDS	918	gltC_2			HTH-type transcriptional regulator GltC
SRR8582162_04459	gene	918	gltC_2			
SRR8582162_04460	tRNA	76				tRNA-Asn(gtt)
SRR8582162_04460	gene	76				
SRR8582162_04461	CDS	936	erfK	2.-.-.-	COG1376	putative L,D-transpeptidase ErfK/SrfK
SRR8582162_04461	gene	936	erfK			
SRR8582162_04462	CDS	1080	cobT	2.4.2.21	COG2038	Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase
SRR8582162_04462	gene	1080	cobT			
SRR8582162_04463	CDS	744	cobS	2.7.8.26	COG0368	Adenosylcobinamide-GDP ribazoletransferase
SRR8582162_04463	gene	744	cobS			
SRR8582162_04464	CDS	543	cobU	2.7.1.156	COG2087	Bifunctional adenosylcobalamin biosynthesis protein CobU
SRR8582162_04464	gene	543	cobU			
SRR8582162_04465	CDS	333				hypothetical protein
SRR8582162_04465	gene	333				
SRR8582162_04466	CDS	1203			COG2081	putative protein
SRR8582162_04466	gene	1203				
SRR8582162_04467	CDS	1500	pitA_2		COG0306	Low-affinity inorganic phosphate transporter 1
SRR8582162_04467	gene	1500	pitA_2			
SRR8582162_04468	CDS	336	uspB			Universal stress protein B
SRR8582162_04468	gene	336	uspB			
SRR8582162_04469	CDS	435	uspA		COG0589	Universal stress protein A
SRR8582162_04469	gene	435	uspA			
SRR8582162_04470	CDS	1470	dtpB		COG3104	Dipeptide and tripeptide permease B
SRR8582162_04470	gene	1470	dtpB			
SRR8582162_04471	CDS	753	rsmJ	2.1.1.242		Ribosomal RNA small subunit methyltransferase J
SRR8582162_04471	gene	753	rsmJ			
SRR8582162_04472	CDS	2043	prlC	3.4.24.70	COG0339	Oligopeptidase A
SRR8582162_04472	gene	2043	prlC			
SRR8582162_04473	CDS	843	rlmJ	2.1.1.266	COG2961	Ribosomal RNA large subunit methyltransferase J
SRR8582162_04473	gene	843	rlmJ			
SRR8582162_04474	CDS	1353	gor	1.8.1.7	COG1249	Glutathione reductase
SRR8582162_04474	gene	1353	gor			
SRR8582162_04475	CDS	174				hypothetical protein
SRR8582162_04475	gene	174				
SRR8582162_04476	CDS	354				hypothetical protein
SRR8582162_04476	gene	354				
SRR8582162_04477	CDS	1290	arsB		COG1055	Arsenical pump membrane protein
SRR8582162_04477	gene	1290	arsB			
SRR8582162_04478	CDS	426	arsC	1.20.4.1		Arsenate reductase
SRR8582162_04478	gene	426	arsC			
SRR8582162_04479	CDS	297				hypothetical protein
SRR8582162_04479	gene	297				
SRR8582162_04480	CDS	1002				hypothetical protein
SRR8582162_04480	gene	1002				
SRR8582162_04481	CDS	1479	lsrK_2	2.7.1.189	COG1070	Autoinducer-2 kinase
SRR8582162_04481	gene	1479	lsrK_2			
SRR8582162_04482	CDS	1278	yqcE			Inner membrane protein YqcE
SRR8582162_04482	gene	1278	yqcE			
SRR8582162_04483	CDS	786	kduD_2	1.1.1.127		2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase
SRR8582162_04483	gene	786	kduD_2			
SRR8582162_04484	CDS	1455				hypothetical protein
SRR8582162_04484	gene	1455				
SRR8582162_04485	CDS	1410	ygcS_2			Inner membrane metabolite transport protein YgcS
SRR8582162_04485	gene	1410	ygcS_2			
SRR8582162_04486	CDS	780				hypothetical protein
SRR8582162_04486	gene	780				
SRR8582162_04487	CDS	861	fixB_3			Protein FixB
SRR8582162_04487	gene	861	fixB_3			
SRR8582162_04488	CDS	576	ygcP		COG1954	putative protein YgcP
SRR8582162_04488	gene	576	ygcP			
SRR8582162_04489	CDS	261	fixX_3		COG2440	Ferredoxin-like protein FixX
SRR8582162_04489	gene	261	fixX_3			
SRR8582162_04490	CDS	1272		1.5.5.1	COG0644	Electron transfer flavoprotein-ubiquinone oxidoreductase
SRR8582162_04490	gene	1272				
SRR8582162_04491	CDS	366	queD	4.1.2.50	COG0720	6-carboxy-5,6,7,8-tetrahydropterin synthase
SRR8582162_04491	gene	366	queD			
SRR8582162_04492	CDS	1800	cysJ	1.8.1.2	COG0369	Sulfite reductase [NADPH] flavoprotein alpha-component
SRR8582162_04492	gene	1800	cysJ			
SRR8582162_04493	CDS	1713	cysI	1.8.1.2	COG0155	Sulfite reductase [NADPH] hemoprotein beta-component
SRR8582162_04493	gene	1713	cysI			
SRR8582162_04494	CDS	735	cysH	1.8.4.8	COG0175	Phosphoadenosine phosphosulfate reductase
SRR8582162_04494	gene	735	cysH			
SRR8582162_04495	CDS	153	hokA			Protein HokA
SRR8582162_04495	gene	153	hokA			
SRR8582162_04496	CDS	192				ISL3 family transposase ISKox3
SRR8582162_04496	gene	192				
SRR8582162_04497	CDS	366				hypothetical protein
SRR8582162_04497	gene	366				
SRR8582162_04498	CDS	2658	stcE	3.4.24.-		Metalloprotease StcE
SRR8582162_04498	gene	2658	stcE			
SRR8582162_04499	CDS	828	outC		COG3031	Type II secretion system protein C
SRR8582162_04499	gene	828	outC			
SRR8582162_04500	CDS	1971	pulD			Type II secretion system protein D
SRR8582162_04500	gene	1971	pulD			
SRR8582162_04501	CDS	1494	epsE_3		COG2804	Type II secretion system protein E
SRR8582162_04501	gene	1494	epsE_3			
SRR8582162_04502	CDS	1224	epsF_3		COG1459	Type II secretion system protein F
SRR8582162_04502	gene	1224	epsF_3			
SRR8582162_04503	CDS	435	pulG			Type II secretion system protein G
SRR8582162_04503	gene	435	pulG			
SRR8582162_04504	CDS	546				hypothetical protein
SRR8582162_04504	gene	546				
SRR8582162_04505	CDS	366				hypothetical protein
SRR8582162_04505	gene	366				
SRR8582162_04506	CDS	600	xcpW_2		COG4795	Type II secretion system protein J
SRR8582162_04506	gene	600	xcpW_2			
SRR8582162_04507	CDS	978				hypothetical protein
SRR8582162_04507	gene	978				
SRR8582162_04508	CDS	1200	epsL_2		COG3297	Type II secretion system protein L
SRR8582162_04508	gene	1200	epsL_2			
SRR8582162_04509	CDS	480	epsM_2		COG3149	Type II secretion system protein M
SRR8582162_04509	gene	480	epsM_2			
SRR8582162_04510	CDS	834	outO			Type 4 prepilin-like proteins leader peptide-processing enzyme
SRR8582162_04510	gene	834	outO			
SRR8582162_04511	CDS	381	outS			Lipoprotein OutS
SRR8582162_04511	gene	381	outS			
SRR8582162_04512	CDS	339				IS3 family transposase ISEhe3
SRR8582162_04512	gene	339				
SRR8582162_04513	CDS	234				hypothetical protein
SRR8582162_04513	gene	234				
SRR8582162_04514	CDS	354				hypothetical protein
SRR8582162_04514	gene	354				
SRR8582162_04515	CDS	2079	fhlA		COG3604	Formate hydrogenlyase transcriptional activator FhlA
SRR8582162_04515	gene	2079	fhlA			
SRR8582162_04516	CDS	1011	hypE	4.2.1.-	COG0309	Carbamoyl dehydratase HypE
SRR8582162_04516	gene	1011	hypE			
SRR8582162_04517	CDS	1122	hypD		COG0409	Hydrogenase maturation factor HypD
SRR8582162_04517	gene	1122	hypD			
SRR8582162_04518	CDS	273	hypC		COG0298	Hydrogenase maturation factor HypC
SRR8582162_04518	gene	273	hypC			
SRR8582162_04519	CDS	873	hypB		COG0378	Hydrogenase maturation factor HypB
SRR8582162_04519	gene	873	hypB			
SRR8582162_04520	CDS	351	hypA		COG0375	Hydrogenase maturation factor HypA
SRR8582162_04520	gene	351	hypA			
SRR8582162_04521	CDS	462	hycA			Formate hydrogenlyase regulatory protein HycA
SRR8582162_04521	gene	462	hycA			
SRR8582162_04522	CDS	612	hyfA_5	1.-.-.-	COG1142	Hydrogenase-4 component A
SRR8582162_04522	gene	612	hyfA_5			
SRR8582162_04523	CDS	1827	ndhB_3	1.6.5.11		NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic
SRR8582162_04523	gene	1827	ndhB_3			
SRR8582162_04524	CDS	924	hycD		COG0650	Formate hydrogenlyase subunit 4
SRR8582162_04524	gene	924	hycD			
SRR8582162_04525	CDS	1710	hycE		COG3261	Formate hydrogenlyase subunit 5
SRR8582162_04525	gene	1710	hycE			
SRR8582162_04526	CDS	543	ndhI_2	1.6.5.11		NAD(P)H-quinone oxidoreductase subunit I, chloroplastic
SRR8582162_04526	gene	543	ndhI_2			
SRR8582162_04527	CDS	768	hycG_2		COG3260	Formate hydrogenlyase subunit 7
SRR8582162_04527	gene	768	hycG_2			
SRR8582162_04528	CDS	411				hypothetical protein
SRR8582162_04528	gene	411				
SRR8582162_04529	CDS	471	hycI	3.4.23.51	COG0680	Hydrogenase 3 maturation protease
SRR8582162_04529	gene	471	hycI			
SRR8582162_04530	CDS	774				hypothetical protein
SRR8582162_04530	gene	774				
SRR8582162_04531	CDS	420	higA_2		COG5499	Antitoxin HigA
SRR8582162_04531	gene	420	higA_2			
SRR8582162_04532	CDS	573				hypothetical protein
SRR8582162_04532	gene	573				
SRR8582162_04533	CDS	1281				hypothetical protein
SRR8582162_04533	gene	1281				
SRR8582162_04534	CDS	525				hypothetical protein
SRR8582162_04534	gene	525				
SRR8582162_04535	CDS	1032				hypothetical protein
SRR8582162_04535	gene	1032				
SRR8582162_04536	CDS	483	hcpA		COG3157	Major exported protein
SRR8582162_04536	gene	483	hcpA			
SRR8582162_04537	CDS	915				hypothetical protein
SRR8582162_04537	gene	915				
SRR8582162_04538	CDS	480				hypothetical protein
SRR8582162_04538	gene	480				
SRR8582162_04539	CDS	786				hypothetical protein
SRR8582162_04539	gene	786				
SRR8582162_04540	tRNA	77				tRNA-Asp(gtc)
SRR8582162_04540	gene	77				
SRR8582162_04541	CDS	741	dnaQ	2.7.7.7	COG0847	DNA polymerase III subunit epsilon
SRR8582162_04541	gene	741	dnaQ			
SRR8582162_04542	CDS	468	rnhA	3.1.26.4	COG0328	Ribonuclease HI
SRR8582162_04542	gene	468	rnhA			
SRR8582162_04543	CDS	723				hypothetical protein
SRR8582162_04543	gene	723				
SRR8582162_04544	CDS	756	gloB	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase GloB
SRR8582162_04544	gene	756	gloB			
SRR8582162_04545	CDS	1221	mltD	4.2.2.-	COG0741	Membrane-bound lytic murein transglycosylase D
SRR8582162_04545	gene	1221	mltD			
SRR8582162_04546	CDS	771	ycgJ	2.1.1.-		putative methyltransferase YcgJ
SRR8582162_04546	gene	771	ycgJ			
SRR8582162_04547	CDS	780				hypothetical protein
SRR8582162_04547	gene	780				
SRR8582162_04548	CDS	915	dmlR_5			HTH-type transcriptional regulator DmlR
SRR8582162_04548	gene	915	dmlR_5			
SRR8582162_04549	CDS	804	dkgB	1.1.1.346	COG0656	2,5-diketo-D-gluconic acid reductase B
SRR8582162_04549	gene	804	dkgB			
SRR8582162_04550	tRNA	77				tRNA-Asp(gtc)
SRR8582162_04550	gene	77				
SRR8582162_04551	rRNA	111				5S ribosomal RNA
SRR8582162_04551	gene	111				
SRR8582162_04552	CDS	195				hypothetical protein
SRR8582162_04552	gene	195				
SRR8582162_04553	CDS	522	prsF			Minor fimbrial protein PrsF
SRR8582162_04553	gene	522	prsF			
SRR8582162_04554	CDS	558	papK			Fimbrial adapter PapK
SRR8582162_04554	gene	558	papK			
