locus_tag	ftype	length_bp	gene	EC_number	COG	product
ESC_CB1462AA_AS_03952	CDS	2322	feoB		COG0370	Fe(2+) transporter FeoB
ESC_CB1462AA_AS_03952	gene	2322	feoB			
ESC_CB1462AA_AS_03953	CDS	237	feoC			putative [Fe-S]-dependent transcriptional repressor FeoC
ESC_CB1462AA_AS_03953	gene	237	feoC			
ESC_CB1462AA_AS_03954	CDS	879				ISNCY family transposase ISVsa17
ESC_CB1462AA_AS_03954	gene	879				
ESC_CB1462AA_AS_03955	CDS	771	bioH	3.1.1.85	COG0596	Pimeloyl-[acyl-carrier protein] methyl ester esterase
ESC_CB1462AA_AS_03955	gene	771	bioH			
ESC_CB1462AA_AS_03956	CDS	684				hypothetical protein
ESC_CB1462AA_AS_03956	gene	684				
ESC_CB1462AA_AS_03957	CDS	576	nfuA		COG0316	Fe/S biogenesis protein NfuA
ESC_CB1462AA_AS_03957	gene	576	nfuA			
ESC_CB1462AA_AS_03958	CDS	1317	gntT		COG2610	High-affinity gluconate transporter
ESC_CB1462AA_AS_03958	gene	1317	gntT			
ESC_CB1462AA_AS_03959	CDS	2085	malQ	2.4.1.25	COG1640	4-alpha-glucanotransferase
ESC_CB1462AA_AS_03959	gene	2085	malQ			
ESC_CB1462AA_AS_03960	CDS	2394	malP_1	2.4.1.1	COG0058	Maltodextrin phosphorylase
ESC_CB1462AA_AS_03960	gene	2394	malP_1			
ESC_CB1462AA_AS_03961	CDS	2706	malT		COG2909	HTH-type transcriptional regulator MalT
ESC_CB1462AA_AS_03961	gene	2706	malT			
ESC_CB1462AA_AS_03962	CDS	1017	rtcA	6.5.1.4	COG0430	RNA 3'-terminal phosphate cyclase
ESC_CB1462AA_AS_03962	gene	1017	rtcA			
ESC_CB1462AA_AS_03963	CDS	1227	rtcB_2	6.5.1.-	COG1690	RNA-splicing ligase RtcB
ESC_CB1462AA_AS_03963	gene	1227	rtcB_2			
ESC_CB1462AA_AS_03964	CDS	1599	norR_3			Anaerobic nitric oxide reductase transcription regulator NorR
ESC_CB1462AA_AS_03964	gene	1599	norR_3			
ESC_CB1462AA_AS_03965	CDS	759	glpR_2		COG1349	Glycerol-3-phosphate regulon repressor
ESC_CB1462AA_AS_03965	gene	759	glpR_2			
ESC_CB1462AA_AS_03966	CDS	831	glpG_2	3.4.21.105	COG0705	Rhomboid protease GlpG
ESC_CB1462AA_AS_03966	gene	831	glpG_2			
ESC_CB1462AA_AS_03967	CDS	327	glpE	2.8.1.1	COG0607	Thiosulfate sulfurtransferase GlpE
ESC_CB1462AA_AS_03967	gene	327	glpE			
ESC_CB1462AA_AS_03968	CDS	1506	glpD	1.1.5.3	COG0578	Aerobic glycerol-3-phosphate dehydrogenase
ESC_CB1462AA_AS_03968	gene	1506	glpD			
ESC_CB1462AA_AS_03969	CDS	606				hypothetical protein
ESC_CB1462AA_AS_03969	gene	606				
ESC_CB1462AA_AS_03970	CDS	768				hypothetical protein
ESC_CB1462AA_AS_03970	gene	768				
ESC_CB1462AA_AS_03971	CDS	711				hypothetical protein
ESC_CB1462AA_AS_03971	gene	711				
ESC_CB1462AA_AS_03972	CDS	1506				hypothetical protein
ESC_CB1462AA_AS_03972	gene	1506				
ESC_CB1462AA_AS_03973	CDS	2448	malP_2	2.4.1.1	COG0058	Maltodextrin phosphorylase
ESC_CB1462AA_AS_03973	gene	2448	malP_2			
ESC_CB1462AA_AS_03974	CDS	1434	glgA	2.4.1.21	COG0297	Glycogen synthase
ESC_CB1462AA_AS_03974	gene	1434	glgA			
ESC_CB1462AA_AS_03975	CDS	1296	glgC	2.7.7.27	COG0448	Glucose-1-phosphate adenylyltransferase
ESC_CB1462AA_AS_03975	gene	1296	glgC			
ESC_CB1462AA_AS_03976	CDS	1974	glgX	3.2.1.196	COG1523	Glycogen debranching enzyme
ESC_CB1462AA_AS_03976	gene	1974	glgX			
ESC_CB1462AA_AS_03977	CDS	2187	glgB	2.4.1.18	COG0296	1,4-alpha-glucan branching enzyme GlgB
ESC_CB1462AA_AS_03977	gene	2187	glgB			
ESC_CB1462AA_AS_03978	CDS	1104	asd	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase
ESC_CB1462AA_AS_03978	gene	1104	asd			
ESC_CB1462AA_AS_03979	CDS	594				hypothetical protein
ESC_CB1462AA_AS_03979	gene	594				
ESC_CB1462AA_AS_03980	CDS	1341	gntU		COG2610	Low-affinity gluconate transporter
ESC_CB1462AA_AS_03980	gene	1341	gntU			
ESC_CB1462AA_AS_03981	CDS	528	gntK_2	2.7.1.12	COG3265	Thermoresistant gluconokinase
ESC_CB1462AA_AS_03981	gene	528	gntK_2			
ESC_CB1462AA_AS_03982	CDS	996	gntR_2			HTH-type transcriptional regulator GntR
ESC_CB1462AA_AS_03982	gene	996	gntR_2			
ESC_CB1462AA_AS_03983	CDS	696	yhhW	1.13.11.24	COG1741	Quercetin 2,3-dioxygenase
ESC_CB1462AA_AS_03983	gene	696	yhhW			
ESC_CB1462AA_AS_03984	CDS	1038	yhhX	1.-.-.-	COG0673	putative oxidoreductase YhhX
ESC_CB1462AA_AS_03984	gene	1038	yhhX			
ESC_CB1462AA_AS_03985	CDS	489	aaaT	2.3.1.-	COG0454	L-amino acid N-acetyltransferase AaaT
ESC_CB1462AA_AS_03985	gene	489	aaaT			
ESC_CB1462AA_AS_03986	CDS	1179				hypothetical protein
ESC_CB1462AA_AS_03986	gene	1179				
ESC_CB1462AA_AS_03987	CDS	495				hypothetical protein
ESC_CB1462AA_AS_03987	gene	495				
ESC_CB1462AA_AS_03988	CDS	156				hypothetical protein
ESC_CB1462AA_AS_03988	gene	156				
ESC_CB1462AA_AS_03989	CDS	285				hypothetical protein
ESC_CB1462AA_AS_03989	gene	285				
ESC_CB1462AA_AS_03990	CDS	1743	ggt	3.4.19.13	COG0405	Glutathione hydrolase proenzyme
ESC_CB1462AA_AS_03990	gene	1743	ggt			
ESC_CB1462AA_AS_03991	CDS	441	yhhA			putative protein YhhA
ESC_CB1462AA_AS_03991	gene	441	yhhA			
ESC_CB1462AA_AS_03992	CDS	744	ugpQ	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase, cytoplasmic
ESC_CB1462AA_AS_03992	gene	744	ugpQ			
ESC_CB1462AA_AS_03993	CDS	1071	ugpC_3	3.6.3.20	COG3839	sn-glycerol-3-phosphate import ATP-binding protein UgpC
ESC_CB1462AA_AS_03993	gene	1071	ugpC_3			
ESC_CB1462AA_AS_03994	CDS	846	lacG			Lactose transport system permease protein LacG
ESC_CB1462AA_AS_03994	gene	846	lacG			
ESC_CB1462AA_AS_03995	CDS	888	ugpA		COG1175	sn-glycerol-3-phosphate transport system permease protein UgpA
ESC_CB1462AA_AS_03995	gene	888	ugpA			
ESC_CB1462AA_AS_03996	CDS	1317	ugpB		COG1653	sn-glycerol-3-phosphate-binding periplasmic protein UgpB
ESC_CB1462AA_AS_03996	gene	1317	ugpB			
ESC_CB1462AA_AS_03997	CDS	714	livF		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
ESC_CB1462AA_AS_03997	gene	714	livF			
ESC_CB1462AA_AS_03998	CDS	768	lptB_1	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
ESC_CB1462AA_AS_03998	gene	768	lptB_1			
ESC_CB1462AA_AS_03999	CDS	1278				hypothetical protein
ESC_CB1462AA_AS_03999	gene	1278				
ESC_CB1462AA_AS_04000	CDS	927	livH		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
ESC_CB1462AA_AS_04000	gene	927	livH			
ESC_CB1462AA_AS_04001	CDS	1110	livK		COG0683	Leucine-specific-binding protein
ESC_CB1462AA_AS_04001	gene	1110	livK			
ESC_CB1462AA_AS_04002	CDS	384	panZ			PanD regulatory factor
ESC_CB1462AA_AS_04002	gene	384	panZ			
ESC_CB1462AA_AS_04003	CDS	528				hypothetical protein
ESC_CB1462AA_AS_04003	gene	528				
ESC_CB1462AA_AS_04004	CDS	267				hypothetical protein
ESC_CB1462AA_AS_04004	gene	267				
ESC_CB1462AA_AS_04005	CDS	1098	livJ		COG0683	Leu/Ile/Val-binding protein
ESC_CB1462AA_AS_04005	gene	1098	livJ			
ESC_CB1462AA_AS_04006	CDS	855	rpoH		COG0568	RNA polymerase sigma factor RpoH
ESC_CB1462AA_AS_04006	gene	855	rpoH			
ESC_CB1462AA_AS_04007	CDS	1059	ftsX		COG2177	Cell division protein FtsX
ESC_CB1462AA_AS_04007	gene	1059	ftsX			
ESC_CB1462AA_AS_04008	CDS	669	ftsE		COG2884	Cell division ATP-binding protein FtsE
ESC_CB1462AA_AS_04008	gene	669	ftsE			
ESC_CB1462AA_AS_04009	CDS	1494	ftsY		COG0552	Signal recognition particle receptor FtsY
ESC_CB1462AA_AS_04009	gene	1494	ftsY			
ESC_CB1462AA_AS_04010	CDS	597	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
ESC_CB1462AA_AS_04010	gene	597	rsmD			
ESC_CB1462AA_AS_04011	CDS	270				hypothetical protein
ESC_CB1462AA_AS_04011	gene	270				
ESC_CB1462AA_AS_04012	CDS	360				hypothetical protein
ESC_CB1462AA_AS_04012	gene	360				
ESC_CB1462AA_AS_04013	CDS	627				hypothetical protein
ESC_CB1462AA_AS_04013	gene	627				
ESC_CB1462AA_AS_04014	CDS	2199	zntA	3.6.3.-		Zinc/cadmium/lead-transporting P-type ATPase
ESC_CB1462AA_AS_04014	gene	2199	zntA			
ESC_CB1462AA_AS_04015	CDS	246	tusA		COG0425	Sulfur carrier protein TusA
ESC_CB1462AA_AS_04015	gene	246	tusA			
ESC_CB1462AA_AS_04016	CDS	666	yhhQ		COG1738	Queuosine precursor transporter
ESC_CB1462AA_AS_04016	gene	666	yhhQ			
ESC_CB1462AA_AS_04017	CDS	558				hypothetical protein
ESC_CB1462AA_AS_04017	gene	558				
ESC_CB1462AA_AS_04018	CDS	1260	yhhS			putative MFS-type transporter YhhS
ESC_CB1462AA_AS_04018	gene	1260	yhhS			
ESC_CB1462AA_AS_04019	CDS	1050	yhhT_1		COG0628	Putative transport protein YhhT
ESC_CB1462AA_AS_04019	gene	1050	yhhT_1			
ESC_CB1462AA_AS_04020	CDS	588				hypothetical protein
ESC_CB1462AA_AS_04020	gene	588				
ESC_CB1462AA_AS_04021	CDS	1575	nikA		COG0747	Nickel-binding periplasmic protein
ESC_CB1462AA_AS_04021	gene	1575	nikA			
ESC_CB1462AA_AS_04022	CDS	945	nikB		COG0601	Nickel transport system permease protein NikB
ESC_CB1462AA_AS_04022	gene	945	nikB			
ESC_CB1462AA_AS_04023	CDS	834	nikC		COG1173	Nickel transport system permease protein NikC
ESC_CB1462AA_AS_04023	gene	834	nikC			
ESC_CB1462AA_AS_04024	CDS	765	nikD	3.6.3.24		Nickel import ATP-binding protein NikD
ESC_CB1462AA_AS_04024	gene	765	nikD			
ESC_CB1462AA_AS_04025	CDS	807	nikE	3.6.3.24		Nickel import ATP-binding protein NikE
ESC_CB1462AA_AS_04025	gene	807	nikE			
ESC_CB1462AA_AS_04026	CDS	402	nikR		COG0864	Nickel-responsive regulator
ESC_CB1462AA_AS_04026	gene	402	nikR			
ESC_CB1462AA_AS_04027	CDS	747	mngR_3		COG2188	Mannosyl-D-glycerate transport/metabolism system repressor MngR
ESC_CB1462AA_AS_04027	gene	747	mngR_3			
ESC_CB1462AA_AS_04028	CDS	474				hypothetical protein
ESC_CB1462AA_AS_04028	gene	474				
ESC_CB1462AA_AS_04029	CDS	282	gatB_2	2.7.1.200	COG3414	PTS system galactitol-specific EIIB component
ESC_CB1462AA_AS_04029	gene	282	gatB_2			
ESC_CB1462AA_AS_04030	CDS	1359	gatC_2		COG3775	PTS system galactitol-specific EIIC component
ESC_CB1462AA_AS_04030	gene	1359	gatC_2			
ESC_CB1462AA_AS_04031	CDS	1509	fucK_2	2.7.1.51		L-fuculokinase
ESC_CB1462AA_AS_04031	gene	1509	fucK_2			
ESC_CB1462AA_AS_04032	CDS	270	ptsH_1		COG1925	Phosphocarrier protein HPr
ESC_CB1462AA_AS_04032	gene	270	ptsH_1			
ESC_CB1462AA_AS_04033	CDS	861	kbaY_1	4.1.2.40	COG0191	D-tagatose-1,6-bisphosphate aldolase subunit KbaY
ESC_CB1462AA_AS_04033	gene	861	kbaY_1			
ESC_CB1462AA_AS_04034	CDS	360				hypothetical protein
ESC_CB1462AA_AS_04034	gene	360				
ESC_CB1462AA_AS_04035	CDS	276				hypothetical protein
ESC_CB1462AA_AS_04035	gene	276				
ESC_CB1462AA_AS_04036	CDS	1125	yhhJ		COG0842	Inner membrane transport permease YhhJ
ESC_CB1462AA_AS_04036	gene	1125	yhhJ			
ESC_CB1462AA_AS_04037	CDS	2736	rbbA		COG0842	Ribosome-associated ATPase
ESC_CB1462AA_AS_04037	gene	2736	rbbA			
ESC_CB1462AA_AS_04038	CDS	1068				hypothetical protein
ESC_CB1462AA_AS_04038	gene	1068				
ESC_CB1462AA_AS_04039	CDS	1623				hypothetical protein
ESC_CB1462AA_AS_04039	gene	1623				
ESC_CB1462AA_AS_04040	CDS	372				hypothetical protein
ESC_CB1462AA_AS_04040	gene	372				
ESC_CB1462AA_AS_04041	CDS	1086				hypothetical protein
ESC_CB1462AA_AS_04041	gene	1086				
ESC_CB1462AA_AS_04042	CDS	1053	yhiM			Inner membrane protein YhiM
ESC_CB1462AA_AS_04042	gene	1053	yhiM			
ESC_CB1462AA_AS_04043	CDS	1203			COG2081	putative protein
ESC_CB1462AA_AS_04043	gene	1203				
ESC_CB1462AA_AS_04044	CDS	1500	pitA_2		COG0306	Low-affinity inorganic phosphate transporter 1
ESC_CB1462AA_AS_04044	gene	1500	pitA_2			
ESC_CB1462AA_AS_04045	CDS	336	uspB			Universal stress protein B
ESC_CB1462AA_AS_04045	gene	336	uspB			
ESC_CB1462AA_AS_04046	CDS	435	uspA		COG0589	Universal stress protein A
ESC_CB1462AA_AS_04046	gene	435	uspA			
ESC_CB1462AA_AS_04047	CDS	1470	dtpB		COG3104	Dipeptide and tripeptide permease B
ESC_CB1462AA_AS_04047	gene	1470	dtpB			
ESC_CB1462AA_AS_04048	CDS	753	rsmJ	2.1.1.242		Ribosomal RNA small subunit methyltransferase J
ESC_CB1462AA_AS_04048	gene	753	rsmJ			
ESC_CB1462AA_AS_04049	CDS	2043	prlC	3.4.24.70	COG0339	Oligopeptidase A
ESC_CB1462AA_AS_04049	gene	2043	prlC			
ESC_CB1462AA_AS_04050	CDS	843	rlmJ	2.1.1.266	COG2961	Ribosomal RNA large subunit methyltransferase J
ESC_CB1462AA_AS_04050	gene	843	rlmJ			
ESC_CB1462AA_AS_04051	CDS	1353	gor	1.8.1.7	COG1249	Glutathione reductase
ESC_CB1462AA_AS_04051	gene	1353	gor			
ESC_CB1462AA_AS_04052	CDS	174				hypothetical protein
ESC_CB1462AA_AS_04052	gene	174				
ESC_CB1462AA_AS_04053	CDS	354				hypothetical protein
ESC_CB1462AA_AS_04053	gene	354				
ESC_CB1462AA_AS_04054	CDS	1290	arsB		COG1055	Arsenical pump membrane protein
ESC_CB1462AA_AS_04054	gene	1290	arsB			
ESC_CB1462AA_AS_04055	CDS	426	arsC	1.20.4.1		Arsenate reductase
ESC_CB1462AA_AS_04055	gene	426	arsC			
ESC_CB1462AA_AS_04056	CDS	297				hypothetical protein
ESC_CB1462AA_AS_04056	gene	297				
ESC_CB1462AA_AS_04057	CDS	1002				hypothetical protein
ESC_CB1462AA_AS_04057	gene	1002				
ESC_CB1462AA_AS_04058	CDS	282				hypothetical protein
ESC_CB1462AA_AS_04058	gene	282				
ESC_CB1462AA_AS_04059	CDS	1023				hypothetical protein
ESC_CB1462AA_AS_04059	gene	1023				
ESC_CB1462AA_AS_04060	CDS	603				hypothetical protein
ESC_CB1462AA_AS_04060	gene	603				
ESC_CB1462AA_AS_04061	CDS	207				hypothetical protein
ESC_CB1462AA_AS_04061	gene	207				
ESC_CB1462AA_AS_04062	CDS	213	hha_2			Hemolysin expression-modulating protein Hha
ESC_CB1462AA_AS_04062	gene	213	hha_2			
ESC_CB1462AA_AS_04063	CDS	570				hypothetical protein
ESC_CB1462AA_AS_04063	gene	570				
ESC_CB1462AA_AS_04064	CDS	384				hypothetical protein
ESC_CB1462AA_AS_04064	gene	384				
ESC_CB1462AA_AS_04065	CDS	414				hypothetical protein
ESC_CB1462AA_AS_04065	gene	414				
ESC_CB1462AA_AS_04066	CDS	624				hypothetical protein
ESC_CB1462AA_AS_04066	gene	624				
ESC_CB1462AA_AS_04067	CDS	888				IS3 family transposase IS629
ESC_CB1462AA_AS_04067	gene	888				
ESC_CB1462AA_AS_04068	CDS	327				IS3 family transposase IS629
ESC_CB1462AA_AS_04068	gene	327				
ESC_CB1462AA_AS_04069	CDS	234				hypothetical protein
ESC_CB1462AA_AS_04069	gene	234				
ESC_CB1462AA_AS_04070	CDS	351				hypothetical protein
ESC_CB1462AA_AS_04070	gene	351				
ESC_CB1462AA_AS_04071	CDS	1395				hypothetical protein
ESC_CB1462AA_AS_04071	gene	1395				
ESC_CB1462AA_AS_04072	CDS	273				hypothetical protein
ESC_CB1462AA_AS_04072	gene	273				
ESC_CB1462AA_AS_04073	CDS	576	ail		COG3637	Attachment invasion locus protein
ESC_CB1462AA_AS_04073	gene	576	ail			
ESC_CB1462AA_AS_04074	CDS	1746	rep_2	3.6.4.12		ATP-dependent DNA helicase Rep
ESC_CB1462AA_AS_04074	gene	1746	rep_2			
ESC_CB1462AA_AS_04075	CDS	306				hypothetical protein
ESC_CB1462AA_AS_04075	gene	306				
ESC_CB1462AA_AS_04076	CDS	5679				hypothetical protein
ESC_CB1462AA_AS_04076	gene	5679				
ESC_CB1462AA_AS_04077	CDS	150				hypothetical protein
ESC_CB1462AA_AS_04077	gene	150				
ESC_CB1462AA_AS_04078	tRNA	76				tRNA-Asn(gtt)
ESC_CB1462AA_AS_04078	gene	76				
ESC_CB1462AA_AS_04079	CDS	798	mtfA		COG3228	Protein MtfA
ESC_CB1462AA_AS_04079	gene	798	mtfA			
ESC_CB1462AA_AS_04080	tRNA	90				tRNA-Ser(cga)
ESC_CB1462AA_AS_04080	gene	90				
ESC_CB1462AA_AS_04081	CDS	489				hypothetical protein
ESC_CB1462AA_AS_04081	gene	489				
ESC_CB1462AA_AS_04082	CDS	468				hypothetical protein
ESC_CB1462AA_AS_04082	gene	468				
ESC_CB1462AA_AS_04083	CDS	1011				hypothetical protein
ESC_CB1462AA_AS_04083	gene	1011				
ESC_CB1462AA_AS_04084	CDS	204				hypothetical protein
ESC_CB1462AA_AS_04084	gene	204				
ESC_CB1462AA_AS_04085	CDS	2472				hypothetical protein
ESC_CB1462AA_AS_04085	gene	2472				
ESC_CB1462AA_AS_04086	CDS	192				hypothetical protein
ESC_CB1462AA_AS_04086	gene	192				
ESC_CB1462AA_AS_04087	CDS	189				hypothetical protein
ESC_CB1462AA_AS_04087	gene	189				
ESC_CB1462AA_AS_04088	CDS	165				hypothetical protein
ESC_CB1462AA_AS_04088	gene	165				
ESC_CB1462AA_AS_04089	CDS	219				hypothetical protein
ESC_CB1462AA_AS_04089	gene	219				
ESC_CB1462AA_AS_04090	CDS	129	ydfB			putative protein YdfB
ESC_CB1462AA_AS_04090	gene	129	ydfB			
ESC_CB1462AA_AS_04091	CDS	237				hypothetical protein
ESC_CB1462AA_AS_04091	gene	237				
ESC_CB1462AA_AS_04092	CDS	339				hypothetical protein
ESC_CB1462AA_AS_04092	gene	339				
ESC_CB1462AA_AS_04093	CDS	243				hypothetical protein
ESC_CB1462AA_AS_04093	gene	243				
ESC_CB1462AA_AS_04094	CDS	978	repB			RepFIB replication protein A
ESC_CB1462AA_AS_04094	gene	978	repB			
ESC_CB1462AA_AS_04095	CDS	768	xerD_6			Tyrosine recombinase XerD
ESC_CB1462AA_AS_04095	gene	768	xerD_6			
ESC_CB1462AA_AS_04096	CDS	654	bshB1	3.5.1.-	COG2120	N-acetyl-alpha-D-glucosaminyl L-malate deacetylase 1
ESC_CB1462AA_AS_04096	gene	654	bshB1			
ESC_CB1462AA_AS_04097	CDS	1197	arnC_3	2.4.2.53		Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
ESC_CB1462AA_AS_04097	gene	1197	arnC_3			
ESC_CB1462AA_AS_04098	CDS	582	glmU_2	2.3.1.157		Bifunctional protein GlmU
ESC_CB1462AA_AS_04098	gene	582	glmU_2			
ESC_CB1462AA_AS_04099	CDS	774				hypothetical protein
ESC_CB1462AA_AS_04099	gene	774				
ESC_CB1462AA_AS_04100	CDS	141				hypothetical protein
ESC_CB1462AA_AS_04100	gene	141				
ESC_CB1462AA_AS_04101	CDS	537	papA			Pap fimbrial major pilin protein
ESC_CB1462AA_AS_04101	gene	537	papA			
ESC_CB1462AA_AS_04102	CDS	588	papH			PAP fimbrial minor pilin protein
ESC_CB1462AA_AS_04102	gene	588	papH			
ESC_CB1462AA_AS_04103	CDS	2502	papC_5		COG3188	Outer membrane usher protein PapC
ESC_CB1462AA_AS_04103	gene	2502	papC_5			
ESC_CB1462AA_AS_04104	CDS	732	papD_3		COG3121	Chaperone protein PapD
ESC_CB1462AA_AS_04104	gene	732	papD_3			
ESC_CB1462AA_AS_04105	CDS	549				hypothetical protein
ESC_CB1462AA_AS_04105	gene	549				
ESC_CB1462AA_AS_04106	CDS	558	papK			Fimbrial adapter PapK
ESC_CB1462AA_AS_04106	gene	558	papK			
ESC_CB1462AA_AS_04107	CDS	522	prsF			Minor fimbrial protein PrsF
ESC_CB1462AA_AS_04107	gene	522	prsF			
ESC_CB1462AA_AS_04108	CDS	825	gadX_2			HTH-type transcriptional regulator GadX
ESC_CB1462AA_AS_04108	gene	825	gadX_2			
ESC_CB1462AA_AS_04109	CDS	729	gadW			HTH-type transcriptional regulator GadW
ESC_CB1462AA_AS_04109	gene	729	gadW			
ESC_CB1462AA_AS_04110	CDS	282				hypothetical protein
ESC_CB1462AA_AS_04110	gene	282				
ESC_CB1462AA_AS_04111	CDS	3114	mdtF		COG0841	Multidrug resistance protein MdtF
ESC_CB1462AA_AS_04111	gene	3114	mdtF			
ESC_CB1462AA_AS_04112	CDS	1158	mdtE			Multidrug resistance protein MdtE
ESC_CB1462AA_AS_04112	gene	1158	mdtE			
ESC_CB1462AA_AS_04113	CDS	279				hypothetical protein
ESC_CB1462AA_AS_04113	gene	279				
ESC_CB1462AA_AS_04114	CDS	528	gadE			Transcriptional regulator GadE
ESC_CB1462AA_AS_04114	gene	528	gadE			
ESC_CB1462AA_AS_04115	CDS	573	hdeD		COG3247	Protein HdeD
ESC_CB1462AA_AS_04115	gene	573	hdeD			
ESC_CB1462AA_AS_04116	CDS	333	hdeA			Acid stress chaperone HdeA
ESC_CB1462AA_AS_04116	gene	333	hdeA			
ESC_CB1462AA_AS_04117	CDS	339	hdeB			Acid stress chaperone HdeB
ESC_CB1462AA_AS_04117	gene	339	hdeB			
ESC_CB1462AA_AS_04118	CDS	576	sapB_2		COG1285	Protein SapB
ESC_CB1462AA_AS_04118	gene	576	sapB_2			
ESC_CB1462AA_AS_04119	CDS	531	dctR		COG2771	HTH-type transcriptional regulator DctR
ESC_CB1462AA_AS_04119	gene	531	dctR			
ESC_CB1462AA_AS_04120	CDS	567	slp_2		COG3065	Outer membrane protein slp
ESC_CB1462AA_AS_04120	gene	567	slp_2			
ESC_CB1462AA_AS_04121	CDS	846				hypothetical protein
ESC_CB1462AA_AS_04121	gene	846				
ESC_CB1462AA_AS_04122	CDS	414				hypothetical protein
ESC_CB1462AA_AS_04122	gene	414				
ESC_CB1462AA_AS_04123	CDS	243				IS3 family transposase ISLad1
ESC_CB1462AA_AS_04123	gene	243				
ESC_CB1462AA_AS_04124	CDS	258				hypothetical protein
ESC_CB1462AA_AS_04124	gene	258				
ESC_CB1462AA_AS_04125	CDS	768	fecE		COG1120	Fe(3+) dicitrate transport ATP-binding protein FecE
ESC_CB1462AA_AS_04125	gene	768	fecE			
ESC_CB1462AA_AS_04126	CDS	957	fecD		COG0609	Fe(3+) dicitrate transport system permease protein FecD
ESC_CB1462AA_AS_04126	gene	957	fecD			
ESC_CB1462AA_AS_04127	CDS	999	fecC		COG0609	Fe(3+) dicitrate transport system permease protein FecC
ESC_CB1462AA_AS_04127	gene	999	fecC			
ESC_CB1462AA_AS_04128	CDS	903	fecB		COG4594	Fe(3+) dicitrate-binding periplasmic protein
ESC_CB1462AA_AS_04128	gene	903	fecB			
ESC_CB1462AA_AS_04129	CDS	2325	fecA		COG4772	Fe(3+) dicitrate transport protein FecA
ESC_CB1462AA_AS_04129	gene	2325	fecA			
ESC_CB1462AA_AS_04130	CDS	954	fecR		COG3712	Protein FecR
ESC_CB1462AA_AS_04130	gene	954	fecR			
ESC_CB1462AA_AS_04131	CDS	522	fecI		COG1595	putative RNA polymerase sigma factor FecI
ESC_CB1462AA_AS_04131	gene	522	fecI			
ESC_CB1462AA_AS_04132	CDS	294				hypothetical protein
ESC_CB1462AA_AS_04132	gene	294				
ESC_CB1462AA_AS_04133	CDS	210			COG1662	IS1 family transposase IS1F
ESC_CB1462AA_AS_04133	gene	210				
ESC_CB1462AA_AS_04134	CDS	258				hypothetical protein
ESC_CB1462AA_AS_04134	gene	258				
ESC_CB1462AA_AS_04135	CDS	1359				hypothetical protein
ESC_CB1462AA_AS_04135	gene	1359				
ESC_CB1462AA_AS_04136	CDS	723				hypothetical protein
ESC_CB1462AA_AS_04136	gene	723				
ESC_CB1462AA_AS_04137	CDS	3075				hypothetical protein
ESC_CB1462AA_AS_04137	gene	3075				
ESC_CB1462AA_AS_04138	CDS	972	lpxM	2.3.1.243	COG1560	Lipid A biosynthesis myristoyltransferase
ESC_CB1462AA_AS_04138	gene	972	lpxM			
ESC_CB1462AA_AS_04139	CDS	1323	mepM	3.4.24.-	COG0739	Murein DD-endopeptidase MepM
ESC_CB1462AA_AS_04139	gene	1323	mepM			
ESC_CB1462AA_AS_04140	CDS	987	znuA		COG4531	High-affinity zinc uptake system protein ZnuA
ESC_CB1462AA_AS_04140	gene	987	znuA			
ESC_CB1462AA_AS_04141	CDS	756	znuC	3.6.3.-	COG1121	Zinc import ATP-binding protein ZnuC
ESC_CB1462AA_AS_04141	gene	756	znuC			
ESC_CB1462AA_AS_04142	CDS	786	znuB		COG1108	High-affinity zinc uptake system membrane protein ZnuB
ESC_CB1462AA_AS_04142	gene	786	znuB			
ESC_CB1462AA_AS_04143	CDS	1011	ruvB	3.6.4.12	COG2255	Holliday junction ATP-dependent DNA helicase RuvB
ESC_CB1462AA_AS_04143	gene	1011	ruvB			
ESC_CB1462AA_AS_04144	CDS	612	ruvA	3.6.4.12	COG0632	Holliday junction ATP-dependent DNA helicase RuvA
ESC_CB1462AA_AS_04144	gene	612	ruvA			
ESC_CB1462AA_AS_04145	CDS	501				hypothetical protein
ESC_CB1462AA_AS_04145	gene	501				
ESC_CB1462AA_AS_04146	CDS	1437	hlyD			Hemolysin secretion protein D, plasmid
ESC_CB1462AA_AS_04146	gene	1437	hlyD			
ESC_CB1462AA_AS_04147	CDS	2124	hlyB		COG2274	Alpha-hemolysin translocation ATP-binding protein HlyB
ESC_CB1462AA_AS_04147	gene	2124	hlyB			
ESC_CB1462AA_AS_04148	CDS	3075	hlyA			Hemolysin, plasmid
ESC_CB1462AA_AS_04148	gene	3075	hlyA			
ESC_CB1462AA_AS_04149	CDS	513	hlyC	2.3.1.-	COG2994	Hemolysin-activating lysine-acyltransferase HlyC
ESC_CB1462AA_AS_04149	gene	513	hlyC			
ESC_CB1462AA_AS_04150	CDS	906				IS3 family transposase IS2
ESC_CB1462AA_AS_04150	gene	906				
ESC_CB1462AA_AS_04151	CDS	366				hypothetical protein
